question,method,type,percent,iter,rmse,mpb,accuracy,precision,recall,f1,matthews_corr
X4752,missForest,MCAR,20,7,0.4353647708073435,1.9607843137254901,0.8104575163398693,0.8631578947368421,0.8367346938775511,0.8497409326424872,0.5937974536757783
X4760,missForest,MCAR,20,7,0.31622776601683794,2.0,0.9,0.9340659340659341,0.9550561797752809,0.9444444444444444,0.447827826678418
X4762,missForest,MCAR,20,7,0.3642156795423418,7.142857142857142,0.8673469387755102,0.8529411764705882,0.9508196721311475,0.8992248062015503,0.7158307532395378
X4764,missForest,MCAR,20,7,0.5,13.23529411764706,0.75,0.7614678899082569,0.9120879120879121,0.8300000000000001,0.3943495631260085
X4776,missForest,MCAR,20,7,0.3181045051401759,8.928571428571429,0.8988095238095238,0.9036144578313253,0.9933774834437086,0.9463722397476341,0.14515193247734562
X4777,missForest,MCAR,20,7,0.3071475584169756,9.433962264150944,0.9056603773584906,0.9056603773584906,1.0,0.9504950495049505,0.0
X4780,missForest,MCAR,20,7,0.21629522817435004,4.678362573099415,0.9532163742690059,0.9532163742690059,1.0,0.9760479041916168,0.0
X4781,missForest,MCAR,20,7,0.4433747811741175,11.11111111111111,0.8034188034188035,0.8217821782178217,0.9431818181818182,0.8783068783068783,0.40526474215703284
X4787,missForest,MCAR,20,7,0.5186188554626406,2.0689655172413794,0.7310344827586207,0.5609756097560976,0.5227272727272727,0.5411764705882354,0.35170583012902906
X4794,missForest,MCAR,20,7,0.38425383109529226,4.026845637583892,0.8523489932885906,0.8803418803418803,0.9279279279279279,0.9035087719298245,0.5938691908480441
X4808,missForest,MCAR,20,7,0.35578403348241006,1.2658227848101267,0.8734177215189873,0.6666666666666666,0.6206896551724138,0.6428571428571429,0.5665870027413357
X4814,missForest,MCAR,20,7,0.4714045207910317,5.9259259259259265,0.7777777777777778,0.8307692307692308,0.7397260273972602,0.7826086956521738,0.560821705161767
X4821,missForest,MCAR,20,7,0.4264014327112209,7.792207792207792,0.8181818181818182,0.8507462686567164,0.9344262295081968,0.8906250000000001,0.37346046427344415
X4823,missForest,MCAR,20,7,0.49507377148833714,10.784313725490197,0.7549019607843137,0.9102564102564102,0.797752808988764,0.8502994011976048,0.20384574615506923
X4827,missForest,MCAR,20,7,0.2574846452537247,1.1049723756906076,0.9337016574585635,0.96,0.9710982658959537,0.9655172413793104,0.11032881316087596
X4828,missForest,MCAR,20,7,0.44435597137808674,3.1847133757961785,0.802547770700637,0.8934426229508197,0.8582677165354331,0.8755020080321285,0.4013935813144269
X4830,missForest,MCAR,20,7,0.5423261445466404,3.5294117647058822,0.7058823529411765,0.75,0.7021276595744681,0.7252747252747254,0.41059011925864686
X4832,missForest,MCAR,20,7,0.3779644730092272,10.204081632653061,0.8571428571428571,0.3333333333333333,0.07692307692307693,0.125,0.1051352720011248
X4838,missForest,MCAR,20,7,0.10050378152592121,1.0101010101010102,0.98989898989899,0.98989898989899,1.0,0.9949238578680203,0.0
X4866,missForest,MCAR,20,7,0.45425676257949793,4.761904761904762,0.7936507936507936,0.8315789473684211,0.8876404494382022,0.858695652173913,0.4813523738458257
X4897,missForest,MCAR,20,7,0.31622776601683794,5.714285714285714,0.9,0.9172932330827067,0.976,0.945736434108527,0.3443784128369114
X4949,missForest,MCAR,20,7,0.44416090728994356,8.843537414965986,0.8027210884353742,0.832,0.9285714285714286,0.8776371308016877,0.3922893180943232
X4954,missForest,MCAR,20,7,0.3446012188022555,0.625,0.88125,0.9312977099236641,0.9242424242424242,0.9277566539923954,0.5945858347101128
X4955,missForest,MCAR,20,7,0.3779644730092272,0.9523809523809524,0.8571428571428571,0.9270833333333334,0.9175257731958762,0.9222797927461139,0.040301963746037756
X4983,missForest,MCAR,20,7,0.36738171586699064,2.4539877300613497,0.8650306748466258,0.9022556390977443,0.9302325581395349,0.916030534351145,0.5744245719524171
X5002,missForest,MCAR,20,7,0.4242640687119285,0.0,0.82,0.9010989010989011,0.9010989010989011,0.9010989010989011,-0.0989010989010989
X5015,missForest,MCAR,20,7,0.3387537429470791,1.639344262295082,0.8852459016393442,0.9230769230769231,0.9411764705882353,0.9320388349514563,0.5649383634074359
X5046,missForest,MCAR,20,7,0.5017953379128578,15.107913669064748,0.7482014388489209,0.6266666666666667,0.8703703703703703,0.7286821705426356,0.5289927964744502
X5077,missForest,MCAR,20,7,0.28758784208880117,3.7593984962406015,0.9172932330827067,0.9365079365079365,0.9752066115702479,0.9554655870445344,0.3958771301467763
X5078,missForest,MCAR,20,7,0.5477225575051661,2.0,0.7,0.7454545454545455,0.7192982456140351,0.7321428571428571,0.3918032697982656
X5121,missForest,MCAR,20,7,0.33927557187198837,8.633093525179856,0.8848920863309353,0.6,0.17647058823529413,0.2727272727272727,0.28164127798958893
X5122,missForest,MCAR,20,7,0.6105139414683933,0.9090909090909091,0.6272727272727273,0.6037735849056604,0.6153846153846154,0.6095238095238096,0.253105934085198
X5127,missForest,MCAR,20,7,0.0,0.0,1.0,,,,
X5128,missForest,MCAR,20,7,0.5038314736557788,3.8461538461538463,0.7461538461538462,0.7741935483870968,0.7164179104477612,0.7441860465116278,0.494488649119267
X5129,missForest,MCAR,20,7,0.5495574790854838,4.697986577181208,0.697986577181208,0.7397260273972602,0.675,0.7058823529411764,0.3986279470903371
X5130,missForest,MCAR,20,7,0.3423265984407288,2.34375,0.8828125,0.25,0.18181818181818182,0.2105263157894737,0.15114173098063566
X5131,missForest,MCAR,20,7,0.24164883733207076,4.37956204379562,0.9416058394160584,0.8,0.36363636363636365,0.5000000000000001,0.5154580617511828
X5132,missForest,MCAR,20,7,0.19674775073518588,0.0,0.9612903225806452,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6461187214611872
X5137,missForest,MCAR,20,7,0.211999576001272,0.0,0.9550561797752809,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6124115405552532
X5142,missForest,MCAR,20,7,0.16169041669088866,1.3071895424836601,0.9738562091503268,0.0,0.0,0.0,-0.011470786693528088
X5143,missForest,MCAR,20,7,0.5937322507759796,0.7194244604316548,0.6474820143884892,0.5862068965517241,0.576271186440678,0.5811965811965812,0.2769172983151101
X5148,missForest,MCAR,20,7,0.43355498476206,3.7593984962406015,0.8120300751879699,0.8672566371681416,0.9074074074074074,0.8868778280542987,0.336002099227105
X5149,missForest,MCAR,20,7,0.408248290463863,10.317460317460316,0.8333333333333334,0.3333333333333333,0.10526315789473684,0.16,0.11406283164214062
X5150,missForest,MCAR,20,7,0.38678973514378384,2.3622047244094486,0.8503937007874016,0.9,0.9252336448598131,0.9124423963133641,0.4014096929774774
X5151,missForest,MCAR,20,7,0.3985956656474041,2.803738317757009,0.8411214953271028,0.4166666666666667,0.3333333333333333,0.3703703703703704,0.2830325499973394
X5152,missForest,MCAR,20,7,0.5573204290227127,3.787878787878788,0.6893939393939394,0.7294117647058823,0.775,0.7515151515151516,0.3394931633648944
X5154,missForest,MCAR,20,7,0.4445276036638914,2.9940119760479043,0.8023952095808383,0.8602941176470589,0.8931297709923665,0.8764044943820226,0.3864097517896815
X5161,missForest,MCAR,20,7,0.5033222956847166,1.3333333333333335,0.7466666666666667,0.6896551724137931,0.6666666666666666,0.6779661016949153,0.4694569257103907
X5170,missForest,MCAR,20,7,0.5966005392134929,6.779661016949152,0.6440677966101694,0.6428571428571429,0.7258064516129032,0.6818181818181818,0.2839960092457296
X5175,missForest,MCAR,20,7,0.33646329245522655,1.8867924528301887,0.8867924528301887,0.8478260869565217,0.8863636363636364,0.8666666666666666,0.7689635095928701
X5176,missForest,MCAR,20,7,0.3967460238079361,6.481481481481481,0.8425925925925926,0.8421052631578947,0.927536231884058,0.882758620689655,0.652014737366691
X5177,missForest,MCAR,20,7,0.5,3.0,0.75,0.7608695652173914,0.7142857142857143,0.7368421052631581,0.5001026070083495
X5178,missForest,MCAR,20,7,0.41039134083406165,6.315789473684211,0.8315789473684211,0.819672131147541,0.9090909090909091,0.8620689655172413,0.6530681309742673
X5179,missForest,MCAR,20,7,0.42526587428312096,3.1914893617021276,0.8191489361702128,0.7307692307692307,0.6551724137931034,0.6909090909090909,0.5653050819582244
X5181,missForest,MCAR,20,7,0.5423261445466404,5.88235294117647,0.7058823529411765,0.7209302325581395,0.7948717948717948,0.7560975609756098,0.39087845729252335
X5184,missForest,MCAR,20,7,0.4723774929733302,7.43801652892562,0.7768595041322314,0.8105263157894737,0.8953488372093024,0.8508287292817679,0.4206604610360846
X5186,missForest,MCAR,20,7,0.5110714527839979,3.731343283582089,0.7388059701492538,0.7402597402597403,0.7916666666666666,0.7651006711409396,0.4730769562864048
X5187,missForest,MCAR,20,7,0.3575185993374057,0.7518796992481203,0.8721804511278195,0.9243697478991597,0.9322033898305084,0.9282700421940928,0.34241532564167904
X5188,missForest,MCAR,20,7,0.44095855184409843,9.722222222222223,0.8055555555555556,0.6666666666666666,0.4,0.5,0.40807468636655997
X5189,missForest,MCAR,20,7,0.454858826147342,0.0,0.7931034482758621,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5521235521235521
X5190,missForest,MCAR,20,7,0.4423258684646914,10.869565217391305,0.8043478260869565,0.7692307692307693,0.4878048780487805,0.5970149253731344,0.4977828446134738
X5191,missForest,MCAR,20,7,0.39791121287711073,2.5,0.8416666666666667,0.8552631578947368,0.8904109589041096,0.8724832214765101,0.6648518671723364
X5192,missForest,MCAR,20,7,0.43115824925128815,8.333333333333332,0.8141025641025641,0.4666666666666667,0.25,0.32558139534883723,0.24407881531404232
X5193,missForest,MCAR,20,7,0.4360514248003583,2.112676056338028,0.8098591549295775,0.85,0.8192771084337349,0.8343558282208589,0.6119633973054681
X5194,missForest,MCAR,20,7,0.5749595745760689,16.528925619834713,0.6694214876033058,0.7222222222222222,0.4642857142857143,0.5652173913043479,0.338584473243825
X5195,missForest,MCAR,20,7,0.42008402520840293,9.243697478991598,0.8235294117647058,0.8333333333333334,0.9411764705882353,0.8839779005524863,0.5383819020581655
X5196,missForest,MCAR,20,7,0.22573305919324013,1.2738853503184715,0.9490445859872612,0.625,0.5,0.5555555555555556,0.5325891588858315
X5197,missForest,MCAR,20,7,0.408248290463863,4.166666666666666,0.8333333333333334,0.8333333333333334,0.8928571428571429,0.8620689655172413,0.6546536707079772
X5198,missForest,MCAR,20,7,0.38033417944002146,1.8867924528301887,0.8553459119496856,0.7222222222222222,0.6666666666666666,0.6933333333333334,0.599702576086789
X5199,missForest,MCAR,20,7,0.3128931093873719,1.3986013986013985,0.9020979020979021,0.9215686274509803,0.94,0.9306930693069307,0.7645163337731955
X5200,missForest,MCAR,20,7,0.41429674273976147,6.7164179104477615,0.8283582089552238,0.72,0.5294117647058824,0.6101694915254237,0.5131665239214366
X5206,missForest,MCAR,20,7,0.31889640207164033,1.694915254237288,0.8983050847457628,0.9176470588235294,0.9397590361445783,0.9285714285714286,0.7528299949590564
X5212,missForest,MCAR,20,7,0.48104569292083466,0.0,0.768595041322314,0.65,0.65,0.65,0.47716049382716047
X5213,missForest,MCAR,20,7,0.31362502409359,3.278688524590164,0.9016393442622951,0.9583333333333334,0.92,0.9387755102040817,0.6930305731289027
X5214,missForest,MCAR,20,7,0.34641016151377546,1.3333333333333335,0.88,0.68,0.6296296296296297,0.6538461538461539,0.5820252464746485
X5218,missForest,MCAR,20,7,0.5020284058947294,7.317073170731707,0.7479674796747967,0.7368421052631579,0.835820895522388,0.7832167832167832,0.4905905658324191
X5219,missForest,MCAR,20,7,0.3730019232961255,6.956521739130435,0.8608695652173913,0.8695652173913043,0.9523809523809523,0.909090909090909,0.6270894413356964
X5220,missForest,MCAR,20,7,0.43713018947193605,10.191082802547772,0.8089171974522293,0.6818181818181818,0.39473684210526316,0.5,0.4144902032778026
X5222,missForest,MCAR,20,7,0.39027923438828,5.960264900662252,0.847682119205298,0.8584070796460177,0.9326923076923077,0.8940092165898617,0.6319052293509998
X5223,missForest,MCAR,20,7,0.4296689244236597,4.615384615384616,0.8153846153846154,0.8421052631578947,0.898876404494382,0.8695652173913043,0.5583889933874189
X5224,missForest,MCAR,20,7,0.5285941398709244,0.0,0.7205882352941176,0.7816091954022989,0.7816091954022989,0.781609195402299,0.3938540933614825
X5225,missForest,MCAR,20,7,0.48245064067700766,7.758620689655173,0.7672413793103449,0.8,0.8888888888888888,0.8421052631578948,0.4123253691106212
X5226,missForest,MCAR,20,7,0.4985185152621431,10.650887573964498,0.7514792899408284,0.8974358974358975,0.7777777777777778,0.8333333333333333,0.369006202308373
X5228,missForest,MCAR,20,7,0.5855400437691199,17.142857142857142,0.6571428571428571,0.5714285714285714,0.8,0.6666666666666666,0.35355339059327373
X4654,missForest,MCAR,20,8,0.10540925533894598,1.1111111111111112,0.9888888888888889,0.9888888888888889,1.0,0.9944134078212291,0.0
X4655,missForest,MCAR,20,8,0.5163977794943222,3.8095238095238098,0.7333333333333333,0.8095238095238095,0.85,0.8292682926829269,0.22360679774997896
X4656,missForest,MCAR,20,8,0.3834824944236852,4.901960784313726,0.8529411764705882,0.8936170212765957,0.9438202247191011,0.9180327868852459,0.2165587668037905
X4658,missForest,MCAR,20,8,0.48832523840319625,2.307692307692308,0.7615384615384615,0.7571428571428571,0.7910447761194029,0.7737226277372262,0.5225048903420935
X4659,missForest,MCAR,20,8,0.5396870722208659,0.0,0.7087378640776699,0.6875,0.6875,0.6875,0.4147727272727273
X4660,missForest,MCAR,20,8,0.5,2.272727272727273,0.75,0.797752808988764,0.8255813953488372,0.8114285714285714,0.44153566245404385
X4668,missForest,MCAR,20,8,0.537338249491135,7.746478873239436,0.7112676056338029,0.6623376623376623,0.7727272727272727,0.7132867132867133,0.4310949608481901
X4676,missForest,MCAR,20,8,0.5222329678670935,0.0,0.7272727272727273,0.7837837837837838,0.7837837837837838,0.7837837837837838,0.4145530145530146
X4684,missForest,MCAR,20,8,0.4714045207910317,4.444444444444445,0.7777777777777778,0.7735849056603774,0.6949152542372882,0.7321428571428573,0.5454799846812869
X4699,missForest,MCAR,20,8,0.0,0.0,1.0,1.0,1.0,1.0,
X4701,missForest,MCAR,20,8,0.4918693768379647,3.225806451612903,0.7580645161290323,0.8425925925925926,0.875,0.8584905660377359,0.02742835785851597
X4729,missForest,MCAR,20,8,0.3535533905932738,6.547619047619048,0.875,0.8666666666666667,0.9541284403669725,0.9082969432314412,0.7216254393817247
X4730,missForest,MCAR,20,8,0.3300165012376031,4.9504950495049505,0.8910891089108911,0.967391304347826,0.9175257731958762,0.9417989417989417,0.11467858495596449
X4731,missForest,MCAR,20,8,0.5692750425533111,0.9259259259259258,0.6759259259259259,0.7230769230769231,0.734375,0.7286821705426355,0.3265038016269114
X4732,missForest,MCAR,20,8,0.5418283691828771,5.5045871559633035,0.7064220183486238,0.7978723404255319,0.8522727272727273,0.8241758241758241,-0.0600912439571632
X4745,missForest,MCAR,20,8,0.39331429238801513,2.209944751381215,0.8453038674033149,0.8490566037735849,0.8823529411764706,0.8653846153846154,0.6844233727188271
X4752,missForest,MCAR,20,8,0.39421492285986004,7.4324324324324325,0.8445945945945946,0.8247422680412371,0.9302325581395349,0.8743169398907104,0.6810888641402663
X4760,missForest,MCAR,20,8,0.25264557631995566,2.127659574468085,0.9361702127659575,0.9540229885057471,0.9764705882352941,0.9651162790697674,0.5962865938523239
X4762,missForest,MCAR,20,8,0.48900964692182575,15.217391304347828,0.7608695652173914,0.7272727272727273,0.9230769230769231,0.8135593220338984,0.520840550425163
X4764,missForest,MCAR,20,8,0.4639803635691685,2.083333333333333,0.7847222222222222,0.8703703703703703,0.8468468468468469,0.8584474885844748,0.41019406170636874
X4776,missForest,MCAR,20,8,0.2558831578595795,5.357142857142857,0.9345238095238095,0.9401197604790419,0.9936708860759493,0.9661538461538461,-0.019467636161783555
X4777,missForest,MCAR,20,8,0.3264312746186865,5.737704918032787,0.8934426229508197,0.9159663865546218,0.9732142857142857,0.9437229437229437,-0.0474436545825051
X4780,missForest,MCAR,20,8,0.20965696734438366,3.296703296703297,0.9560439560439561,0.9613259668508287,0.9942857142857143,0.9775280898876405,-0.014865882924943327
X4781,missForest,MCAR,20,8,0.4430143138127601,6.5420560747663545,0.8037383177570093,0.8426966292134831,0.9146341463414634,0.8771929824561403,0.4011679456202365
X4787,missForest,MCAR,20,8,0.4714045207910317,5.228758169934641,0.7777777777777778,0.7045454545454546,0.5961538461538461,0.6458333333333334,0.4891584391440686
X4794,missForest,MCAR,20,8,0.47286624374346037,3.7267080745341614,0.7763975155279503,0.8672566371681416,0.8235294117647058,0.8448275862068965,0.44769712678854834
X4808,missForest,MCAR,20,8,0.4195906791483445,0.7042253521126761,0.823943661971831,0.5806451612903226,0.6,0.5901639344262295,0.4781988928192284
X4814,missForest,MCAR,20,8,0.44573029590632685,7.9470198675496695,0.8013245033112583,0.8767123287671232,0.7529411764705882,0.8101265822784809,0.612012651535293
X4821,missForest,MCAR,20,8,0.4619682176798978,6.707317073170732,0.7865853658536586,0.9111111111111111,0.8424657534246576,0.8754448398576513,0.1440334661003535
X4823,missForest,MCAR,20,8,0.43994134506405985,2.1505376344086025,0.8064516129032258,0.8823529411764706,0.9036144578313253,0.8928571428571428,-0.10648697361300043
X4827,missForest,MCAR,20,8,0.2672612419124244,1.6483516483516485,0.9285714285714286,0.9542857142857143,0.9709302325581395,0.962536023054755,0.2025419853115731
X4828,missForest,MCAR,20,8,0.5753964555687505,8.783783783783784,0.668918918918919,0.7327586206896551,0.8252427184466019,0.776255707762557,0.15236605575471382
X4830,missForest,MCAR,20,8,0.6151246852292456,1.8018018018018018,0.6216216216216216,0.639344262295082,0.6610169491525424,0.65,0.2386411113189462
X4832,missForest,MCAR,20,8,0.3380617018914066,9.523809523809524,0.8857142857142857,0.5,0.08333333333333333,0.14285714285714285,0.1689348736762262
X4838,missForest,MCAR,20,8,0.15075567228888181,2.272727272727273,0.9772727272727273,0.9772727272727273,1.0,0.9885057471264368,0.0
X4866,missForest,MCAR,20,8,0.5,8.333333333333332,0.75,0.7777777777777778,0.875,0.823529411764706,0.408248290463863
X4897,missForest,MCAR,20,8,0.37647348308289513,7.874015748031496,0.8582677165354331,0.8793103448275862,0.9622641509433962,0.9189189189189189,0.3904253213446727
X4949,missForest,MCAR,20,8,0.4303314829119352,8.148148148148149,0.8148148148148148,0.8434782608695652,0.9326923076923077,0.8858447488584474,0.41680644614802304
X4954,missForest,MCAR,20,8,0.3754192287502549,4.697986577181208,0.8590604026845637,0.8861788617886179,0.9396551724137931,0.9121338912133892,0.5638997356483906
X4955,missForest,MCAR,20,8,0.31622776601683794,0.0,0.9,0.9456521739130435,0.9456521739130435,0.9456521739130435,0.32065217391304346
X4983,missForest,MCAR,20,8,0.36579067361184653,0.7042253521126761,0.8661971830985915,0.9107142857142857,0.918918918918919,0.914798206278027,0.6034834735947459
X5002,missForest,MCAR,20,8,0.4472135954999579,6.666666666666667,0.8,0.9186046511627907,0.8494623655913979,0.88268156424581,0.21993701471337496
X5015,missForest,MCAR,20,8,0.3333333333333333,6.349206349206349,0.8888888888888888,0.8990825688073395,0.9702970297029703,0.9333333333333333,0.6190306833470666
X5046,missForest,MCAR,20,8,0.41702882811414954,2.898550724637681,0.8260869565217391,0.8305084745762712,0.7777777777777778,0.8032786885245902,0.6488537800765414
X5077,missForest,MCAR,20,8,0.2862991671569341,8.19672131147541,0.9180327868852459,0.9173553719008265,1.0,0.956896551724138,0.28878355718439913
X5078,missForest,MCAR,20,8,0.6309898162000304,13.88888888888889,0.6018518518518519,0.5915492957746479,0.75,0.6614173228346456,0.20247075638617615
X5121,missForest,MCAR,20,8,0.31868871959954903,0.78125,0.8984375,0.3,0.3333333333333333,0.3157894736842105,0.2615240248109913
X5122,missForest,MCAR,20,8,0.6187184335382291,5.46875,0.6171875,0.5625,0.631578947368421,0.5950413223140496,0.23578960605735985
X5127,missForest,MCAR,20,8,0.11785113019775792,1.3888888888888888,0.9861111111111112,0.0,0.0,0.0,0.0
X5128,missForest,MCAR,20,8,0.5696519211398116,5.960264900662252,0.6754966887417219,0.7058823529411765,0.6233766233766234,0.6620689655172415,0.3547915366134215
X5129,missForest,MCAR,20,8,0.5484642268462742,10.569105691056912,0.6991869918699187,0.76,0.6031746031746031,0.672566371681416,0.41029160870632075
X5130,missForest,MCAR,20,8,0.3269101237460131,7.633587786259542,0.8931297709923665,0.5,0.14285714285714285,0.22222222222222224,0.2258283261422195
X5131,missForest,MCAR,20,8,0.27524094128159016,3.0303030303030303,0.9242424242424242,0.25,0.125,0.16666666666666666,0.1403166422084179
X5132,missForest,MCAR,20,8,0.2013468165642073,2.7027027027027026,0.9594594594594594,0.8571428571428571,0.5454545454545454,0.6666666666666665,0.6649755107697155
X5137,missForest,MCAR,20,8,0.16012815380508713,2.564102564102564,0.9743589743589743,1.0,0.5,0.6666666666666666,0.6977407149243606
X5142,missForest,MCAR,20,8,0.11664236870396086,1.3605442176870748,0.9863945578231292,1.0,0.3333333333333333,0.5,0.5733821790809959
X5143,missForest,MCAR,20,8,0.550288016777079,6.338028169014084,0.6971830985915493,0.6730769230769231,0.5737704918032787,0.6194690265486725,0.37390333077283594
X5148,missForest,MCAR,20,8,0.46008567910421677,0.7299270072992701,0.7883211678832117,0.8640776699029126,0.8557692307692307,0.8599033816425121,0.42719223309491383
X5149,missForest,MCAR,20,8,0.4584156711285423,12.318840579710146,0.7898550724637681,0.25,0.08,0.12121212121212122,0.04433918402834589
X5150,missForest,MCAR,20,8,0.46940279403817725,5.084745762711865,0.7796610169491526,0.8367346938775511,0.8913043478260869,0.8631578947368421,0.30481428220878154
X5151,missForest,MCAR,20,8,0.42996970774675736,11.76470588235294,0.8151260504201681,0.42857142857142855,0.14285714285714285,0.21428571428571427,0.16532501781652706
X5152,missForest,MCAR,20,8,0.5509731650193397,1.7857142857142856,0.6964285714285714,0.7142857142857143,0.7377049180327869,0.7258064516129032,0.3862565259915444
X5154,missForest,MCAR,20,8,0.4662524041201569,14.492753623188406,0.782608695652174,0.7899159663865546,0.9494949494949495,0.8623853211009174,0.40309886888009655
X5161,missForest,MCAR,20,8,0.4317877695883728,6.779661016949152,0.8135593220338984,0.8444444444444444,0.7169811320754716,0.7755102040816326,0.6239505020713478
X5170,missForest,MCAR,20,8,0.6172133998483676,17.142857142857142,0.6190476190476191,0.5915492957746479,0.7924528301886793,0.6774193548387097,0.25083956627611775
X5175,missForest,MCAR,20,8,0.411877235523957,0.8928571428571428,0.8303571428571429,0.7619047619047619,0.7804878048780488,0.7710843373493976,0.6364802158395487
X5176,missForest,MCAR,20,8,0.4654746681256314,3.3333333333333335,0.7833333333333333,0.8076923076923077,0.8513513513513513,0.8289473684210527,0.5354276467867853
X5177,missForest,MCAR,20,8,0.4637388957601683,4.301075268817205,0.7849462365591398,0.7647058823529411,0.6842105263157895,0.7222222222222222,0.5499203397626119
X5178,missForest,MCAR,20,8,0.4180398085749706,7.766990291262135,0.8252427184466019,0.8194444444444444,0.921875,0.8676470588235294,0.6223753881744175
X5179,missForest,MCAR,20,8,0.5103103630798288,3.125,0.7395833333333334,0.6857142857142857,0.631578947368421,0.6575342465753424,0.4490081480386097
X5181,missForest,MCAR,20,8,0.511766315719159,0.7936507936507936,0.7380952380952381,0.7894736842105263,0.7792207792207793,0.7843137254901961,0.45107905865438674
X5184,missForest,MCAR,20,8,0.48278639869710216,0.7518796992481203,0.7669172932330827,0.8383838383838383,0.8469387755102041,0.8426395939086294,0.39348419372595345
X5186,missForest,MCAR,20,8,0.4435327625727437,3.278688524590164,0.8032786885245902,0.8313253012048193,0.8734177215189873,0.8518518518518519,0.5612123893858728
X5187,missForest,MCAR,20,8,0.408248290463863,3.6231884057971016,0.8333333333333334,0.9230769230769231,0.8852459016393442,0.9037656903765692,0.2876723125271246
X5188,missForest,MCAR,20,8,0.4225771273642583,1.1904761904761905,0.8214285714285714,0.5483870967741935,0.5151515151515151,0.53125,0.4214028614601133
X5189,missForest,MCAR,20,8,0.3779644730092272,6.7669172932330826,0.8571428571428571,0.7454545454545455,0.8913043478260869,0.8118811881188119,0.7054425106307798
X5190,missForest,MCAR,20,8,0.3563483225498992,4.761904761904762,0.873015873015873,0.782608695652174,0.6206896551724138,0.6923076923076923,0.6201888234691769
X5191,missForest,MCAR,20,8,0.38161638848608825,4.854368932038835,0.8543689320388349,0.8484848484848485,0.9180327868852459,0.8818897637795275,0.6964432895254709
X5192,missForest,MCAR,20,8,0.31943828249996997,0.6802721088435374,0.8979591836734694,0.5333333333333333,0.5,0.5161290322580646,0.4594599007708698
X5193,missForest,MCAR,20,8,0.4187178946793119,1.948051948051948,0.8246753246753247,0.8441558441558441,0.8125,0.8280254777070064,0.6498440561375455
X5194,missForest,MCAR,20,8,0.5857181006513773,10.948905109489052,0.656934306569343,0.6666666666666666,0.5079365079365079,0.5765765765765767,0.30474539502854525
X5195,missForest,MCAR,20,8,0.4240944648399855,5.0359712230215825,0.8201438848920863,0.8476190476190476,0.9081632653061225,0.876847290640394,0.5494561084940864
X5196,missForest,MCAR,20,8,0.26949155519982876,6.145251396648044,0.9273743016759777,0.5,0.07692307692307693,0.13333333333333336,0.1750507918401107
X5197,missForest,MCAR,20,8,0.45398994507478646,3.816793893129771,0.7938931297709924,0.8,0.8533333333333334,0.8258064516129033,0.5759058954147654
X5198,missForest,MCAR,20,8,0.43166584730171564,1.2422360248447204,0.8136645962732919,0.5625,0.5294117647058824,0.5454545454545455,0.4287137488523899
X5199,missForest,MCAR,20,8,0.26620695282483414,0.7874015748031495,0.9291338582677166,0.9574468085106383,0.9473684210526315,0.9523809523809523,0.8141085580189595
X5200,missForest,MCAR,20,8,0.3955535172818131,2.0408163265306123,0.8435374149659864,0.7435897435897436,0.6904761904761905,0.7160493827160495,0.6090680689632147
X5206,missForest,MCAR,20,8,0.35777087639996635,1.6,0.872,0.896551724137931,0.9176470588235294,0.9069767441860465,0.7024251102789082
X5212,missForest,MCAR,20,8,0.4195906791483445,3.5211267605633805,0.823943661971831,0.7560975609756098,0.6739130434782609,0.7126436781609194,0.588360473983052
X5213,missForest,MCAR,20,8,0.3362193900727166,0.8695652173913043,0.8869565217391304,0.9213483146067416,0.9318181818181818,0.9265536723163842,0.6815094456920492
X5214,missForest,MCAR,20,8,0.2877543184223316,3.1847133757961785,0.9171974522292994,0.6086956521739131,0.7777777777777778,0.6829268292682927,0.6424434123123779
X5218,missForest,MCAR,20,8,0.4767312946227962,12.121212121212121,0.7727272727272727,0.7415730337078652,0.9041095890410958,0.8148148148148147,0.5455782690168508
X5219,missForest,MCAR,20,8,0.36731544334622646,2.380952380952381,0.8650793650793651,0.8936170212765957,0.9230769230769231,0.908108108108108,0.6558467996033206
X5220,missForest,MCAR,20,8,0.47733437050543803,0.0,0.7721518987341772,0.4857142857142857,0.4857142857142857,0.4857142857142857,0.33937282229965154
X5222,missForest,MCAR,20,8,0.33567254331867563,1.4084507042253522,0.8873239436619719,0.9134615384615384,0.9313725490196079,0.9223300970873786,0.7177206255392983
X5223,missForest,MCAR,20,8,0.282842712474619,0.0,0.92,0.9456521739130435,0.9456521739130435,0.9456521739130435,0.794137022397892
X5224,missForest,MCAR,20,8,0.5874799940107168,0.8849557522123894,0.6548672566371682,0.7466666666666667,0.7368421052631579,0.7417218543046358,0.22183473824968802
X5225,missForest,MCAR,20,8,0.408248290463863,5.555555555555555,0.8333333333333334,0.8640776699029126,0.9270833333333334,0.8944723618090452,0.507650419997459
X5226,missForest,MCAR,20,8,0.40592207044299433,0.5681818181818182,0.8352272727272727,0.8872180451127819,0.8939393939393939,0.890566037735849,0.5573168637425917
X5228,missForest,MCAR,20,8,0.5370861555295746,3.8461538461538463,0.7115384615384616,0.746268656716418,0.7936507936507936,0.7692307692307693,0.386885297011792
