Type,Percent,Iter,Method,Frobenius Norm,Squared Difference,MAE,complete_data
MCAR,50,5,miceSample,0.9748882686116203,0.014400108125402464,0.09484963398914535,True
MCAR,50,5,mode,0.8397280732046758,0.010683988438303597,0.08121248856926475,True
MCAR,50,6,missForest,1.0705047254121771,0.017363338895906074,0.10697187009590292,True
MCAR,50,6,mice,1.0978589885774883,0.018262035739399784,0.10612629479937935,True
MCAR,50,6,miceCART,0.918253015961184,0.012775584868512279,0.09056121843979617,True
MCAR,50,6,micePMM,1.1265771586565958,0.01922994082434498,0.10506860639517746,True
MCAR,50,6,miceRF,0.8281218908114613,0.01039069494001742,0.08717552420176423,True
MCAR,50,6,miceSample,0.9348408812612264,0.013241325352685856,0.0928299217831729,True
MCAR,50,6,mode,0.8611925284162495,0.011237160166666251,0.08569800905366448,True
MCAR,50,7,missForest,0.9789883026433758,0.014521486313826633,0.09374064964250509,True
MCAR,50,7,mice,0.9993591287216123,0.015132101032715456,0.10024828976778749,True
MCAR,50,7,miceCART,0.7598887229878553,0.0087489525958199,0.07315838187965844,True
MCAR,50,7,micePMM,0.9055737296778816,0.012425208786101651,0.09153063579966976,True
MCAR,50,7,miceRF,0.6830942912409962,0.007069966829182409,0.06477611496455503,True
MCAR,50,7,miceSample,0.8982698813416552,0.012225587571599264,0.0809942600868948,True
MCAR,50,7,mode,0.8390827771076925,0.010667574346041781,0.08120987990306555,True
MCAR,50,8,missForest,1.0120692655226524,0.015519457548720621,0.09331481440531893,True
MCAR,50,8,mice,1.1712907814849958,0.020786698405935337,0.1150192649895512,True
MCAR,50,8,miceCART,0.9176324068205091,0.012758321727987883,0.09039067329826111,True
MCAR,50,8,micePMM,0.9947024549113231,0.01499140869403959,0.1006274656324239,True
MCAR,50,8,miceRF,0.8283434686612449,0.010396256092026407,0.08347775774363154,True
MCAR,50,8,miceSample,0.9297669702939221,0.013097979076508165,0.0895945364125012,True
MCAR,50,8,mode,0.8569844376059957,0.011127611004528255,0.08643962483149344,True
MCAR,50,9,missForest,1.1785918837439284,0.02104664891556154,0.11413520311611684,True
MCAR,50,9,mice,1.1609090802911892,0.02041984685912931,0.11059375162080003,True
MCAR,50,9,miceCART,0.8373071456081242,0.01062247357706704,0.08281858082958093,True
MCAR,50,9,micePMM,1.064596202852202,0.0171721981079898,0.09699472518568493,True
MCAR,50,9,miceRF,0.6548376621225107,0.00649715702627387,0.05954117098339004,True
MCAR,50,9,miceSample,0.9343329436444224,0.013226940145140172,0.09309834832780904,True
MCAR,50,9,mode,0.8446612666243042,0.010809888717202636,0.08226628852250298,True
MCAR,50,10,missForest,1.1254485874962759,0.019191432168141856,0.10662287815387175,True
MCAR,50,10,mice,1.1081657520110688,0.018606535362579665,0.11161524886738164,True
MCAR,50,10,miceCART,0.8746852584669293,0.011592034869384229,0.08426220589001973,True
MCAR,50,10,micePMM,1.1299207150272843,0.019344254882541958,0.10927174885499726,True
MCAR,50,10,miceRF,0.7457658207222426,0.008426767566023034,0.06963564062800835,True
MCAR,50,10,miceSample,1.0922833110223988,0.018077012599061432,0.10771766164881608,True
MCAR,50,10,mode,0.8469544444560366,0.010868664105815662,0.08123068838623218,True
MNAR,10,1,missForest,0.23504305483151583,0.0008370490549171356,0.02089778395244526,True
MNAR,10,1,mice,0.3922532124272707,0.002331251252416872,0.03873614214171036,True
MNAR,10,1,miceCART,0.2585139550700332,0.0010125676509992597,0.02531119499994104,True
MNAR,10,1,micePMM,0.27508717392279464,0.0011465598978307558,0.026017303852570454,True
MNAR,10,1,miceRF,0.3144256903402772,0.0014979320416054526,0.02837617399107277,True
MNAR,10,1,miceSample,0.40119378606951867,0.0024387341512241622,0.037320586012497464,True
MNAR,10,1,mode,0.23964410862926347,0.0008701408909199126,0.021756410337780644,True
MNAR,10,2,missForest,0.26799222489754343,0.0010881792819020532,0.023874630988897572,True
MNAR,10,2,mice,0.37875620095682644,0.002173579693382544,0.0350491809504933,True
MNAR,10,2,miceCART,0.271797810342858,0.001119303783442003,0.025449980896971182,True
MNAR,10,2,micePMM,0.34755633656591345,0.0018302334407139169,0.031834120786041774,True
MNAR,10,2,miceRF,0.24908077986330693,0.000940018710565351,0.023018218458228948,True
MNAR,10,2,miceSample,0.32357833050053725,0.001586408120750226,0.0300927319170746,True
MNAR,10,2,mode,0.2634462738811374,0.0010515748366947768,0.027168302315247576,True
MNAR,10,3,missForest,0.27358298359202565,0.0011340552865320391,0.024665129296065735,True
MNAR,10,3,mice,0.404361397046822,0.0024773960518432976,0.03907626607373541,True
MNAR,10,3,miceCART,0.32402575581944343,0.0015907983399145694,0.031584885059302764,True
MNAR,10,3,micePMM,0.3668812774123624,0.0020394222987231343,0.03750634458610995,True
MNAR,10,3,miceRF,0.24562173243304766,0.0009140914461122977,0.02311058988835058,True
MNAR,10,3,miceSample,0.36983441887469554,0.002072386324005814,0.036414809060963234,True
MNAR,10,3,mode,0.24654864934260853,0.00092100358322219,0.024888073489892033,True
MNAR,10,4,missForest,0.1950765779522484,0.0005765889585690856,0.017348949896608016,True
MNAR,10,4,mice,0.39950211215433734,0.002418211175996617,0.03757205045066207,True
MNAR,10,4,miceCART,0.24370887031159083,0.0008999092949780577,0.021799701121700755,True
MNAR,10,4,micePMM,0.37506214478732347,0.002131388067461624,0.034816986478631025,True
MNAR,10,4,miceRF,0.2267310063693693,0.000778893170443439,0.020449482614807443,True
MNAR,10,4,miceSample,0.31082364448698263,0.0014638081510934872,0.030933692382474835,True
MNAR,10,4,mode,0.2707269818763271,0.0011105014956949261,0.027419035311696847,True
MNAR,10,5,missForest,0.21320379305364473,0.0006887251117039602,0.017787086496700213,True
MNAR,10,5,mice,0.3113217609355733,0.0014685036186670645,0.029889166516074508,True
MNAR,10,5,miceCART,0.2778464894024009,0.0011696768435339165,0.027167363849390447,True
MNAR,10,5,micePMM,0.29596921927391434,0.001327239072085006,0.027287094653092866,True
MNAR,10,5,miceRF,0.19160534212350314,0.0005562516231858285,0.016862909720791946,True
MNAR,10,5,miceSample,0.3106428501643512,0.0014621057630035087,0.02784866103524332,True
MNAR,10,5,mode,0.23136693231361288,0.0008110705661850292,0.020086650894738156,True
MNAR,10,6,missForest,0.23322040153753013,0.0008241175105049512,0.021947766449470035,True
MNAR,10,6,mice,0.3414582882618517,0.0017665721609502092,0.03134891200381118,True
MNAR,10,6,miceCART,0.2822324137561901,0.001206895990524929,0.02786192043834738,True
MNAR,10,6,micePMM,0.30982665620860406,0.0014544326802637053,0.029087042059175817,True
MNAR,10,6,miceRF,0.31839696133238404,0.001536009469480237,0.027069985672169918,True
MNAR,10,6,miceSample,0.354680682595529,0.0019060361607034903,0.033104261580255444,True
MNAR,10,6,mode,0.28714491457677666,0.0012492757873833991,0.028302523414002648,True
MNAR,10,7,missForest,0.1859490333546081,0.0005238945909926236,0.0161058076838705,True
MNAR,10,7,mice,0.32198913632037973,0.001570863695580971,0.031203643434142368,True
MNAR,10,7,miceCART,0.21363838282872724,0.0006915357366314215,0.019611537104236715,True
MNAR,10,7,micePMM,0.2491782397953855,0.0009407544725382824,0.023740700978960465,True
MNAR,10,7,miceRF,0.22302672851918223,0.0007536503277874093,0.020761579632403573,True
MNAR,10,7,miceSample,0.28226254908962917,0.0012071537366450803,0.02685798776255111,True
MNAR,10,7,mode,0.21447635389735392,0.000696971308804591,0.019423327870158963,True
MNAR,10,8,missForest,0.21111467231891737,0.000675294013156422,0.019802039191709406,True
MNAR,10,8,mice,0.38193095812283134,0.0022101705571609693,0.03635184184397867,True
MNAR,10,8,miceCART,0.23279862475844476,0.0008211393892336843,0.02141597799015791,True
MNAR,10,8,micePMM,0.2908406808834359,0.0012816409341930395,0.027831071807289158,True
MNAR,10,8,miceRF,0.32347967386147314,0.0015854409000231064,0.030814380760648127,True
MNAR,10,8,miceSample,0.42115195593936466,0.0026874086362356445,0.039854603801805374,True
MNAR,10,8,mode,0.3123418316995043,0.001478142724687901,0.030876205098344704,True
MNAR,10,9,missForest,0.26053299220997367,0.0010284460610588211,0.02341870364448263,True
MNAR,10,9,mice,0.37918476856400146,0.002178501344105081,0.03537052075058667,True
MNAR,10,9,miceCART,0.26113183051998673,0.0010331792865260463,0.02327213904470001,True
MNAR,10,9,micePMM,0.33466108895319485,0.0016969400675657302,0.030149598076304324,True
MNAR,10,9,miceRF,0.28131051817752856,0.001199024358141055,0.026205976663011193,True
MNAR,10,9,miceSample,0.34591862557563935,0.0018130256896990817,0.03314779285370229,True
MNAR,10,9,mode,0.26229861853393605,0.0010424328073456257,0.02330796674841486,True
MNAR,10,10,missForest,0.2309961881832875,0.0008084733175031631,0.02022925965345662,True
MNAR,10,10,mice,0.3709006741943707,0.0020843531836036173,0.038132406997210266,True
MNAR,10,10,miceCART,0.26879928206943143,0.0010947432430460874,0.026070579572356468,True
MNAR,10,10,micePMM,0.32164314400937877,0.0015674895770945146,0.02911266823935651,True
MNAR,10,10,miceRF,0.25140641340215714,0.0009576543136323685,0.02311387537308578,True
MNAR,10,10,miceSample,0.386144956099384,0.0022592110169847757,0.03571101640658565,True
MNAR,10,10,mode,0.2622029639379186,0.0010416726408762034,0.02542360651196772,True
MNAR,20,1,missForest,0.28189908813904435,0.001204046907479162,0.026660219377362404,True
MNAR,20,1,mice,0.46365364375256524,0.0032571924449247072,0.048184371817387654,True
MNAR,20,1,miceCART,0.4724111143398482,0.0033813978932093506,0.04295247426505696,True
MNAR,20,1,micePMM,0.3975916937774971,0.002395138711528167,0.037475527177500675,True
MNAR,20,1,miceRF,0.3336154998943004,0.0016863530571170297,0.031243023108194184,True
MNAR,20,1,miceSample,0.47554762805921585,0.003426447675041611,0.044046880066164106,True
MNAR,20,1,mode,0.3531091529121754,0.001889182937429607,0.03459130581253435,True
MNAR,20,2,missForest,0.35295039145814233,0.0018874845277341806,0.03197219340182784,True
MNAR,20,2,mice,0.5275935341733939,0.0042174990500238214,0.0528348445491821,True
MNAR,20,2,miceCART,0.479867696073411,0.0034889849353758116,0.04652456821878142,True
MNAR,20,2,micePMM,0.48302643124298666,0.003535068686050541,0.05069475854709751,True
MNAR,20,2,miceRF,0.43248260406753236,0.002833957618500515,0.041701578888083714,True
MNAR,20,2,miceSample,0.5643473369527443,0.004825574495843247,0.05069445416754517,True
MNAR,20,2,mode,0.4313864001262891,0.0028196094880896787,0.04435858768665659,True
MNAR,20,3,missForest,0.45221864008396595,0.003098510582415024,0.04161827631265564,True
MNAR,20,3,mice,0.6002081603976254,0.005458330845574266,0.060026668779114195,True
MNAR,20,3,miceCART,0.4215963665807766,0.0026930832774865535,0.039701222912559266,True
MNAR,20,3,micePMM,0.4310597427566865,0.0028153409367494054,0.04291517852142792,True
MNAR,20,3,miceRF,0.3488899377013313,0.0018443058883218005,0.034912385978346686,True
MNAR,20,3,miceSample,0.45430249075485657,0.0031271326228191902,0.044394523271809185,True
MNAR,20,3,mode,0.4026012978587778,0.0024558758339026108,0.03975755619271537,True
MNAR,20,4,missForest,0.5441031865971359,0.0044855799646236014,0.046116375666620746,True
MNAR,20,4,mice,0.5639051096948858,0.004818014738484867,0.05804456883809376,True
MNAR,20,4,miceCART,0.46226299705986995,0.0032376830068298985,0.04467937391666877,True
MNAR,20,4,micePMM,0.5114342834510001,0.003963106458924817,0.04683730258607026,True
MNAR,20,4,miceRF,0.47297708771674374,0.003389504931894126,0.04169752816352953,True
MNAR,20,4,miceSample,0.5321211516665546,0.004290195758347583,0.053011099356648515,True
MNAR,20,4,mode,0.4900048227799019,0.003637950399205501,0.047962716666786205,True
MNAR,20,5,missForest,0.33638664661431905,0.0017144844851579816,0.030296034784773836,True
MNAR,20,5,mice,0.5879016123912609,0.005236792512912794,0.05826194580113705,True
MNAR,20,5,miceCART,0.390880165495306,0.0023149591481460277,0.03691339506494309,True
MNAR,20,5,micePMM,0.4634174647577425,0.003253874949128689,0.04302736756101092,True
MNAR,20,5,miceRF,0.388337808968714,0.0022849432405245666,0.03644530823570719,True
MNAR,20,5,miceSample,0.5236224772760657,0.004154249980435212,0.048891346118034196,True
MNAR,20,5,mode,0.3945261697025373,0.002358346948184171,0.037958081825096905,True
MNAR,20,6,missForest,0.3949285144326588,0.0023631595683634363,0.03580205370161649,True
MNAR,20,6,mice,0.5300217511483276,0.004256409949853632,0.04709807183214037,True
MNAR,20,6,miceCART,0.36238468775801175,0.0019897373018404802,0.03376265774856188,True
MNAR,20,6,micePMM,0.4102741177988509,0.00255037654144887,0.03918327601762113,True
MNAR,20,6,miceRF,0.4012511112611321,0.0024394311255802035,0.034967690027363246,True
MNAR,20,6,miceSample,0.5663304098691843,0.00485954747185755,0.0548001832924273,True
MNAR,20,6,mode,0.4402223111335002,0.0029362982306018223,0.04463796026489215,True
MNAR,20,7,missForest,0.43049482238573306,0.0028079665469836947,0.03648864602788671,True
MNAR,20,7,mice,0.4922261523505608,0.0036710088645126888,0.04889431785085844,True
MNAR,20,7,miceCART,0.4247144289840739,0.0027330658513222417,0.0431700075074231,True
MNAR,20,7,micePMM,0.4308599039854443,0.0028127311645810044,0.038400469061587346,True
MNAR,20,7,miceRF,0.41506249164918163,0.0026102556359701057,0.03884140568365212,True
MNAR,20,7,miceSample,0.5595821916687181,0.0047444277156479695,0.05101675905803829,True
MNAR,20,7,mode,0.39450278433739394,0.0023580673765144903,0.03644182155838722,True
MNAR,20,8,missForest,0.4035970574059856,0.002468039162829855,0.03322162281181402,True
MNAR,20,8,mice,0.5932658119601949,0.005332792782436203,0.05718998797177357,True
MNAR,20,8,miceCART,0.42158756439313183,0.0026929708250141376,0.039870692492087634,True
MNAR,20,8,micePMM,0.45761621151699133,0.0031729181370176323,0.043636276541853404,True
MNAR,20,8,miceRF,0.40624073318503,0.002500477777253193,0.03927453962791698,True
MNAR,20,8,miceSample,0.5987099101845408,0.005431114493230013,0.05954766147389529,True
MNAR,20,8,mode,0.4298432648158504,0.0027994732167810495,0.041609891380428615,True
MNAR,20,9,missForest,0.38227213213591005,0.0022141209546626467,0.034977859120978366,True
MNAR,20,9,mice,0.47074707970972346,0.003357618379624738,0.04527794189081055,True
MNAR,20,9,miceCART,0.45238003190644677,0.003100722625267845,0.04272761844900742,True
MNAR,20,9,micePMM,0.4688312266759634,0.0033303442288861902,0.04375592279570358,True
MNAR,20,9,miceRF,0.5021666623509293,0.003820778132979883,0.04571201644088628,True
MNAR,20,9,miceSample,0.540371228000675,0.0044242585462266285,0.05291554361883248,True
MNAR,20,9,mode,0.46061028830024736,0.0032145732983035907,0.04441161482558757,True
MNAR,20,10,missForest,0.3772720416595761,0.002156578688151287,0.03587329777284006,True
MNAR,20,10,mice,0.5848538747125106,0.005182637193427833,0.057890501761949514,True
MNAR,20,10,miceCART,0.4288460762842183,0.002786499350672266,0.04248003702154637,True
MNAR,20,10,micePMM,0.4831077850853199,0.0035362595759097517,0.0463742558647292,True
MNAR,20,10,miceRF,0.3447543784384162,0.0018008421432190716,0.033231923433023995,True
MNAR,20,10,miceSample,0.517835646968481,0.0040629357162312914,0.04924413144761182,True
MNAR,20,10,mode,0.43981797528318545,0.002930906839124253,0.04218828397832665,True
MNAR,30,1,missForest,0.48068719571689694,0.003500911820093551,0.04534689410990806,True
MNAR,30,1,mice,0.7264748454060098,0.00799645001526797,0.07341351596027063,True
MNAR,30,1,miceCART,0.5573664546078217,0.0047069297685165615,0.054718045754500386,True
MNAR,30,1,micePMM,0.7157133387627632,0.007761296716408209,0.06908445070776303,True
MNAR,30,1,miceRF,0.5391305578562977,0.004403966036582466,0.050889866643360857,True
MNAR,30,1,miceSample,0.6755412398003696,0.00691448434350031,0.06218855894557686,True
MNAR,30,1,mode,0.4982490357390148,0.0037613954790130005,0.04846390415390332,True
MNAR,30,2,missForest,0.44475508935713226,0.0029970771137737984,0.039926655608115896,True
MNAR,30,2,mice,0.8058601718434532,0.009839554796417573,0.07929869845632065,True
MNAR,30,2,miceCART,0.5755300663436138,0.005018709958567948,0.05710607352080574,True
MNAR,30,2,micePMM,0.5499595100760717,0.004582658526107771,0.05281376234539803,True
MNAR,30,2,miceRF,0.5244100553289908,0.0041667561534872,0.05008862637602196,True
MNAR,30,2,miceSample,0.7335769200725153,0.008153562085804204,0.06797175294937019,True
MNAR,30,2,mode,0.6081521229272335,0.005603772797286378,0.06288529669117433,True
MNAR,30,3,missForest,0.47274170104821656,0.0033861320592418385,0.04714737923561219,True
MNAR,30,3,mice,0.7223082249522981,0.00790498745202636,0.07301736589396654,True
MNAR,30,3,miceCART,0.5365704195776578,0.004362239623723391,0.05392552987585868,True
MNAR,30,3,micePMM,0.49487767680791633,0.00371066537883031,0.04790093938964033,True
MNAR,30,3,miceRF,0.4886278776869762,0.003617533376558766,0.04964193838010706,True
MNAR,30,3,miceSample,0.707273431593196,0.007579328894509323,0.06893188926724036,True
MNAR,30,3,mode,0.5907090179235559,0.005286926422063815,0.060707801561474976,True
MNAR,30,4,missForest,0.5534887878926006,0.004641664217012428,0.048873089809248656,True
MNAR,30,4,mice,0.646037452910337,0.0063237028873163025,0.06445487259196044,True
MNAR,30,4,miceCART,0.5775848680312886,0.005054610299677592,0.058034012040748845,True
MNAR,30,4,micePMM,0.6162620498797786,0.005754225971545859,0.059884830044207076,True
MNAR,30,4,miceRF,0.4971811496074269,0.0037452893261357965,0.04741070595724471,True
MNAR,30,4,miceSample,0.6175513424299591,0.005778328189955223,0.06111119608877218,True
MNAR,30,4,mode,0.6082187965577167,0.0056050015831229875,0.06145806256069522,True
MNAR,30,5,missForest,0.5961020821409024,0.0053839044292836235,0.05366827005650962,True
MNAR,30,5,mice,0.5941370886498125,0.005348467880443563,0.05562905601635568,True
MNAR,30,5,miceCART,0.5547785040023352,0.004663321037925288,0.05366806052359686,True
MNAR,30,5,micePMM,0.51031405281564,0.003945764128804907,0.04794702084978296,True
MNAR,30,5,miceRF,0.5051762266848165,0.0038667124243561995,0.047860739290595186,True
MNAR,30,5,miceSample,0.610136374371837,0.005640399929266824,0.059289403605799026,True
MNAR,30,5,mode,0.7312134568803073,0.008101107871558317,0.06918517584343913,True
MNAR,30,6,missForest,0.5879992292843419,0.005238531721802729,0.050262608691582465,True
MNAR,30,6,mice,0.8349995273943137,0.010564003193162533,0.07951915139959802,True
MNAR,30,6,miceCART,0.6308493466465754,0.006029862093400167,0.06379325578164333,True
MNAR,30,6,micePMM,0.6816474638920115,0.007040049470157745,0.06285337733669849,True
MNAR,30,6,miceRF,0.5591171661220687,0.004736545537157167,0.048067687966322534,True
MNAR,30,6,miceSample,0.6986200782468707,0.007395000208025208,0.06871934954556189,True
MNAR,30,6,mode,0.6558753205561499,0.006517764183555037,0.0638596206105994,True
MNAR,30,7,missForest,0.5063498164041904,0.003884699038978142,0.04709385124539532,True
MNAR,30,7,mice,0.6428909361966132,0.006262253876420572,0.05607843751168775,True
MNAR,30,7,miceCART,0.5701430350983989,0.004925198188957791,0.05429102378512959,True
MNAR,30,7,micePMM,0.6164448546989699,0.005757640286133851,0.054953316090688896,True
MNAR,30,7,miceRF,0.5319598785376886,0.0042875956420277625,0.051293920241102034,True
MNAR,30,7,miceSample,0.728271138569873,0.00803604320111908,0.06571290248548312,True
MNAR,30,7,mode,0.6741047067049545,0.006885108418208678,0.0645027695225437,True
MNAR,30,8,missForest,0.451917136617795,0.003094380278315557,0.041452637036186436,True
MNAR,30,8,mice,0.7521864728904919,0.008572492272718767,0.07101420931724771,True
MNAR,30,8,miceCART,0.597132733410613,0.005402537898642882,0.060261465022092967,True
MNAR,30,8,micePMM,0.6152620672527088,0.005735566839395102,0.05741053570362148,True
MNAR,30,8,miceRF,0.36932287111055045,0.002066657320080913,0.03572712631122402,True
MNAR,30,8,miceSample,0.7467709819671631,0.008449498477396983,0.07234006994908476,True
MNAR,30,8,mode,0.5582901600264404,0.004722543981550734,0.056592447369152185,True
MNAR,30,9,missForest,0.6213591150637809,0.005849805301103711,0.0587733932270501,True
MNAR,30,9,mice,0.8065469761819345,0.009856333708912453,0.07975861181552753,True
MNAR,30,9,miceCART,0.6582957170090149,0.006565958348975955,0.06544366484116444,True
MNAR,30,9,micePMM,0.7897985863901824,0.009451239500968642,0.07877675098838925,True
MNAR,30,9,miceRF,0.5268408575246948,0.004205474078141754,0.0518402656848629,True
MNAR,30,9,miceSample,0.6812133088502841,0.0070310844265871605,0.0685446959278285,True
MNAR,30,9,mode,0.5411410315971046,0.004436872970878462,0.05479237819037633,True
MNAR,30,10,missForest,0.5424594513625758,0.004458519035948284,0.050747336251990266,True
MNAR,30,10,mice,0.7842237193393315,0.009318285484460826,0.07114465886797565,True
MNAR,30,10,miceCART,0.5521454224039225,0.004619160113357668,0.055990492583919985,True
MNAR,30,10,micePMM,0.7628157673281671,0.008816483255825156,0.07276901045288563,True
MNAR,30,10,miceRF,0.5326942559316776,0.004299441974281874,0.05084515282796029,True
MNAR,30,10,miceSample,0.6118964976420088,0.0056729897549478315,0.0604599441862911,True
MNAR,30,10,mode,0.7052445225750417,0.007535906615486341,0.06803060247342434,True
MNAR,40,1,missForest,0.6270201061224661,0.005956882022451948,0.05749494842558298,True
MNAR,40,1,mice,0.9195000296118546,0.01281030764327578,0.08894512156648182,True
MNAR,40,1,miceCART,0.7668868672149013,0.008910840410707358,0.07775086016339751,True
MNAR,40,1,micePMM,0.8325168262896403,0.010501276758414774,0.0811726495018814,True
MNAR,40,1,miceRF,0.6206009988212833,0.00583553938996931,0.061218327275773664,True
MNAR,40,1,miceSample,0.8507784180998739,0.010967029040977632,0.08495008914132673,True
MNAR,40,1,mode,0.7234464270794139,0.007929920194757115,0.06829543269902816,True
MNAR,40,2,missForest,0.4642671374950222,0.00326581780239124,0.04536387929365908,True
MNAR,40,2,mice,0.826325974135958,0.010345675992905149,0.08277620766118567,True
MNAR,40,2,miceCART,0.6761041080494595,0.006926011589717503,0.06872213287531742,True
MNAR,40,2,micePMM,0.8853464155946122,0.011876337509185271,0.06885364654193239,True
MNAR,40,2,miceRF,0.6449289585546282,0.006302020630035717,0.05980373625501386,True
MNAR,40,2,miceSample,0.9328286452665303,0.01318438305196652,0.0893203303135051,True
MNAR,40,2,mode,0.8900411023125576,0.012002623694026557,0.0847154944883703,True
MNAR,40,3,missForest,0.6935107510440189,0.007287229724449078,0.061320779835645926,True
MNAR,40,3,mice,1.0057147647529523,0.015325184667304334,0.09690204652599173,True
MNAR,40,3,miceCART,0.6721486676191801,0.006845209566397562,0.06544720668423297,True
MNAR,40,3,micePMM,0.6485351711992221,0.006372694973975822,0.068416644378097,True
MNAR,40,3,miceRF,0.5741405642177339,0.004994505870912997,0.05710581926050248,True
MNAR,40,3,miceSample,0.7806211149397795,0.009232868561967037,0.07652285651503665,True
MNAR,40,3,mode,0.7531438615580333,0.008594328427311303,0.07588817147802941,True
MNAR,40,4,missForest,0.7702884558873582,0.008990065231414098,0.07349214219221038,True
MNAR,40,4,mice,0.6606057129515815,0.006612119817943446,0.06392135134843584,True
MNAR,40,4,miceCART,0.7452573394899054,0.008415280334296546,0.06818334230920987,True
MNAR,40,4,micePMM,0.6822255033126031,0.007051994505608102,0.05911314001251309,True
MNAR,40,4,miceRF,0.5580696062699226,0.004718813415791917,0.054541414257364,True
MNAR,40,4,miceSample,0.7336182965272993,0.008154481893933582,0.06888327473362167,True
MNAR,40,4,mode,0.810087609806958,0.00994305962973864,0.08268116145022783,True
MNAR,40,5,missForest,0.7661783629048293,0.008894383087629158,0.07087200591986371,True
MNAR,40,5,mice,0.8589850765374004,0.011179626692635813,0.0873552054693477,True
MNAR,40,5,miceCART,0.5820627699701927,0.005133288911899598,0.055591220774273344,True
MNAR,40,5,micePMM,0.6323310385387848,0.006058220337871791,0.06328325461882497,True
MNAR,40,5,miceRF,0.6284737811552525,0.005984534751508792,0.06032796301766197,True
MNAR,40,5,miceSample,0.7358975864080496,0.008205231176987769,0.07168855873088105,True
MNAR,40,5,mode,0.9127047433391486,0.012621665886572441,0.09270284491186216,True
MNAR,40,6,missForest,0.5986137853591834,0.005429370667000766,0.054286562113498506,True
MNAR,40,6,mice,0.8733055684174753,0.011555494179226813,0.08134308405489657,True
MNAR,40,6,miceCART,0.5608984482663337,0.004766773776781531,0.054106260722392746,True
MNAR,40,6,micePMM,0.8049168789793629,0.009816533061604217,0.08201807364287375,True
MNAR,40,6,miceRF,0.4973755426173728,0.003748218642332213,0.04746717434057602,True
MNAR,40,6,miceSample,0.7967788712746567,0.009619038934995695,0.07840528211594666,True
MNAR,40,6,mode,0.7964328356717411,0.009610685783880765,0.0785517848734944,True
MNAR,40,7,missForest,0.6334538163164555,0.006079753597058813,0.058807932715846854,True
MNAR,40,7,mice,0.8334750706330986,0.010525465051012858,0.07780491406785464,True
MNAR,40,7,miceCART,0.5781255430320683,0.005064077931910969,0.058201171731078256,True
MNAR,40,7,micePMM,0.8180390805523269,0.010139211171377218,0.07163042496521753,True
MNAR,40,7,miceRF,0.6342739443080904,0.006095506612547613,0.06556514402669224,True
MNAR,40,7,miceSample,0.9322220975428264,0.013167243017381012,0.0894450235360605,True
MNAR,40,7,mode,0.8737116910471684,0.011566244228371252,0.08561926955346973,True
MNAR,40,8,missForest,0.7467402821843179,0.008448803773283557,0.06938695936474801,True
MNAR,40,8,mice,0.9279073874631778,0.01304563817740515,0.09208437254510579,True
MNAR,40,8,miceCART,0.7465757935245982,0.008445082052680053,0.07248647496872773,True
MNAR,40,8,micePMM,0.8391002602705996,0.010668018890699817,0.08165481412550833,True
MNAR,40,8,miceRF,0.7210872496643201,0.007878285176188691,0.07092219473243876,True
MNAR,40,8,miceSample,0.7474861840646874,0.008465690838902843,0.07419550867691872,True
MNAR,40,8,mode,0.6970466660568673,0.00736172810092415,0.07097222251092151,True
MNAR,40,9,missForest,0.7441851621841277,0.008391084175985096,0.07429517181148985,True
MNAR,40,9,mice,0.9324885318107342,0.013174770635735435,0.09283562538572095,True
MNAR,40,9,miceCART,0.6779274886069956,0.006963419391045275,0.06855995224084378,True
MNAR,40,9,micePMM,0.9433733958482233,0.013484141878700132,0.0899565836525775,True
MNAR,40,9,miceRF,0.5567986424765707,0.0046973443676326075,0.05375334415298926,True
MNAR,40,9,miceSample,0.7831971936606624,0.009293906729665714,0.07648925603794858,True
MNAR,40,9,mode,0.8426298324335065,0.010757955068286655,0.08637502880775094,True
MNAR,40,10,missForest,0.6352271772104554,0.006113841919193384,0.0591948759826385,True
MNAR,40,10,mice,0.9848522439938923,0.014695968825754621,0.10275479328860154,True
MNAR,40,10,miceCART,0.6207516132284489,0.005838372201904874,0.06447111056425472,True
MNAR,40,10,micePMM,0.8888876471463103,0.0119715340795349,0.08720004709922712,True
MNAR,40,10,miceRF,0.5971411745558127,0.005402690641665085,0.05638351456609995,True
MNAR,40,10,miceSample,0.8525472205806717,0.011012678232118612,0.08346473372041485,True
MNAR,40,10,mode,0.8532738015136293,0.011031457278023037,0.08236086797655345,True
MNAR,50,1,missForest,0.9222593661649723,0.012887308158772976,0.09051897957354017,True
MNAR,50,1,mice,1.076841196185391,0.017569499421242175,0.10757736928077476,True
MNAR,50,1,miceCART,0.8990719480642358,0.012247429815091214,0.08999380153621321,True
MNAR,50,1,micePMM,1.050676215980565,0.01672606834586725,0.10013384879221193,True
MNAR,50,1,miceRF,0.8280828457670788,0.010389715143237934,0.08194705623532056,True
MNAR,50,1,miceSample,0.996962780765192,0.015059617973197941,0.09886096256330783,True
MNAR,50,1,mode,0.8972817176103013,0.012198704253904432,0.08129338824567207,True
MNAR,50,2,missForest,0.7452512606572449,0.008415143053200194,0.06692952504880718,True
MNAR,50,2,mice,1.1085494025232037,0.01861942087628109,0.10952712317164696,True
MNAR,50,2,miceCART,0.6768632686099353,0.006941574005959476,0.06449007647056358,True
MNAR,50,2,micePMM,0.8829330556989556,0.011811678497665077,0.08356252192196835,True
