country,world_region,entry_id,entry_name,region_id,has_country
Lithuania,Europe,654,12th-13th c Cistercians,493,True
Liechtenstein,Europe,654,12th-13th c Cistercians,493,True
Latvia,Europe,654,12th-13th c Cistercians,493,True
Italy,Europe,654,12th-13th c Cistercians,493,True
Ireland,Europe,654,12th-13th c Cistercians,493,True
Hungary,Europe,654,12th-13th c Cistercians,493,True
Greece,Europe,654,12th-13th c Cistercians,493,True
Germany,Europe,654,12th-13th c Cistercians,493,True
Aland,Europe,654,12th-13th c Cistercians,493,True
Finland,Europe,654,12th-13th c Cistercians,493,True
Estonia,Europe,654,12th-13th c Cistercians,493,True
Denmark,Europe,654,12th-13th c Cistercians,493,True
Czech Republic,Europe,654,12th-13th c Cistercians,493,True
Croatia,Europe,654,12th-13th c Cistercians,493,True
Bulgaria,Europe,654,12th-13th c Cistercians,493,True
Bosnia and Herzegovina,Europe,654,12th-13th c Cistercians,493,True
Belgium,Europe,654,12th-13th c Cistercians,493,True
Belarus,Europe,654,12th-13th c Cistercians,493,True
Austria,Europe,654,12th-13th c Cistercians,493,True
Andorra,Europe,654,12th-13th c Cistercians,493,True
Albania,Europe,654,12th-13th c Cistercians,493,True
Vatican,Europe,676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",900,True
Italy,Europe,676,"The Order of the Holy Trinity for the Redemption of Captives, 1198-1500",900,True
Vatican,Europe,803,Italy: The Catholic Church,991,True
Switzerland,Europe,803,Italy: The Catholic Church,991,True
Slovenia,Europe,803,Italy: The Catholic Church,991,True
San Marino,Europe,803,Italy: The Catholic Church,991,True
Italy,Europe,803,Italy: The Catholic Church,991,True
Austria,Europe,803,Italy: The Catholic Church,991,True
Vatican,Europe,804,Italy: The Catholic Church,991,True
Switzerland,Europe,804,Italy: The Catholic Church,991,True
Slovenia,Europe,804,Italy: The Catholic Church,991,True
San Marino,Europe,804,Italy: The Catholic Church,991,True
Italy,Europe,804,Italy: The Catholic Church,991,True
Austria,Europe,804,Italy: The Catholic Church,991,True
Vatican,Europe,805,Italy: The Catholic Church,991,True
Switzerland,Europe,805,Italy: The Catholic Church,991,True
Slovenia,Europe,805,Italy: The Catholic Church,991,True
San Marino,Europe,805,Italy: The Catholic Church,991,True
Italy,Europe,805,Italy: The Catholic Church,991,True
Austria,Europe,805,Italy: The Catholic Church,991,True
Vatican,Europe,806,Italy: The Catholic Church,991,True
Switzerland,Europe,806,Italy: The Catholic Church,991,True
Slovenia,Europe,806,Italy: The Catholic Church,991,True
San Marino,Europe,806,Italy: The Catholic Church,991,True
Italy,Europe,806,Italy: The Catholic Church,991,True
Austria,Europe,806,Italy: The Catholic Church,991,True
Vatican,Europe,828,Italy: The Franciscan Order,991,True
Switzerland,Europe,828,Italy: The Franciscan Order,991,True
Slovenia,Europe,828,Italy: The Franciscan Order,991,True
San Marino,Europe,828,Italy: The Franciscan Order,991,True
Italy,Europe,828,Italy: The Franciscan Order,991,True
Austria,Europe,828,Italy: The Franciscan Order,991,True
Vatican,Europe,829,Italy: The Jesuit Order,991,True
Switzerland,Europe,829,Italy: The Jesuit Order,991,True
Slovenia,Europe,829,Italy: The Jesuit Order,991,True
San Marino,Europe,829,Italy: The Jesuit Order,991,True
Italy,Europe,829,Italy: The Jesuit Order,991,True
Austria,Europe,829,Italy: The Jesuit Order,991,True
Vatican,Europe,911,Italy: Roman Catholic Christianity,991,True
Switzerland,Europe,911,Italy: Roman Catholic Christianity,991,True
Slovenia,Europe,911,Italy: Roman Catholic Christianity,991,True
San Marino,Europe,911,Italy: Roman Catholic Christianity,991,True
Italy,Europe,911,Italy: Roman Catholic Christianity,991,True
Austria,Europe,911,Italy: Roman Catholic Christianity,991,True
Vatican,Europe,916,Italy: Roman Catholic Christianity II,991,True
Switzerland,Europe,916,Italy: Roman Catholic Christianity II,991,True
Slovenia,Europe,916,Italy: Roman Catholic Christianity II,991,True
San Marino,Europe,916,Italy: Roman Catholic Christianity II,991,True
Italy,Europe,916,Italy: Roman Catholic Christianity II,991,True
Austria,Europe,916,Italy: Roman Catholic Christianity II,991,True
Vatican,Europe,1335,Congregation of the Oratory,991,True
Switzerland,Europe,1335,Congregation of the Oratory,991,True
Slovenia,Europe,1335,Congregation of the Oratory,991,True
San Marino,Europe,1335,Congregation of the Oratory,991,True
Italy,Europe,1335,Congregation of the Oratory,991,True
Austria,Europe,1335,Congregation of the Oratory,991,True
Vatican,Europe,858,"The New Prophecy or ""Montanism""",1024,True
Italy,Europe,858,"The New Prophecy or ""Montanism""",1024,True
Vatican,Europe,879,Free Methodist Church,1103,True
Jersey,Europe,879,Free Methodist Church,1103,True
Guernsey,Europe,879,Free Methodist Church,1103,True
Isle of Man,Europe,879,Free Methodist Church,1103,True
United Kingdom,Europe,879,Free Methodist Church,1103,True
Ukraine,Europe,879,Free Methodist Church,1103,True
Turkey,Southwest Asia,879,Free Methodist Church,1103,True
Switzerland,Europe,879,Free Methodist Church,1103,True
Spain,Europe,879,Free Methodist Church,1103,True
Slovakia,Europe,879,Free Methodist Church,1103,True
Slovenia,Europe,879,Free Methodist Church,1103,True
Serbia,Europe,879,Free Methodist Church,1103,True
San Marino,Europe,879,Free Methodist Church,1103,True
Russia,Central Eurasia,879,Free Methodist Church,1103,True
Romania,Europe,879,Free Methodist Church,1103,True
Portugal,Europe,879,Free Methodist Church,1103,True
Poland,Europe,879,Free Methodist Church,1103,True
Netherlands,Europe,879,Free Methodist Church,1103,True
Caribbean Netherlands,North America,879,Free Methodist Church,1103,True
Moldova,Europe,879,Free Methodist Church,1103,True
Monaco,Europe,879,Free Methodist Church,1103,True
Macedonia,Europe,879,Free Methodist Church,1103,True
Luxembourg,Europe,879,Free Methodist Church,1103,True
Italy,Europe,879,Free Methodist Church,1103,True
Ireland,Europe,879,Free Methodist Church,1103,True
Hungary,Europe,879,Free Methodist Church,1103,True
Greece,Europe,879,Free Methodist Church,1103,True
Germany,Europe,879,Free Methodist Church,1103,True
Croatia,Europe,879,Free Methodist Church,1103,True
Bulgaria,Europe,879,Free Methodist Church,1103,True
Belgium,Europe,879,Free Methodist Church,1103,True
Austria,Europe,879,Free Methodist Church,1103,True
Andorra,Europe,879,Free Methodist Church,1103,True
Albania,Europe,879,Free Methodist Church,1103,True
Vatican,Europe,882,Orphism,1040,True
Ukraine,Europe,882,Orphism,1040,True
Turkey,Southwest Asia,882,Orphism,1040,True
Serbia,Europe,882,Orphism,1040,True
Russia,Central Eurasia,882,Orphism,1040,True
Romania,Europe,882,Orphism,1040,True
Montenegro,Europe,882,Orphism,1040,True
Moldova,Europe,882,Orphism,1040,True
Macedonia,Europe,882,Orphism,1040,True
Italy,Europe,882,Orphism,1040,True
Greece,Europe,882,Orphism,1040,True
Bulgaria,Europe,882,Orphism,1040,True
Albania,Europe,882,Orphism,1040,True
Vatican,Europe,893,Sethian Gnostic,1048,True
Italy,Europe,893,Sethian Gnostic,1048,True
Vatican,Europe,933,Marcionites,1080,True
Uzbekistan,Central Eurasia,933,Marcionites,1080,True
Jersey,Europe,933,Marcionites,1080,True
Turkmenistan,Central Eurasia,933,Marcionites,1080,True
Turkey,Southwest Asia,933,Marcionites,1080,True
Tunisia,Africa,933,Marcionites,1080,True
Syria,Southwest Asia,933,Marcionites,1080,True
Switzerland,Europe,933,Marcionites,1080,True
Spain,Europe,933,Marcionites,1080,True
Slovenia,Europe,933,Marcionites,1080,True
Saudi Arabia,Southwest Asia,933,Marcionites,1080,True
San Marino,Europe,933,Marcionites,1080,True
Pakistan,South Asia,933,Marcionites,1080,True
Netherlands,Europe,933,Marcionites,1080,True
Caribbean Netherlands,North America,933,Marcionites,1080,True
Montenegro,Europe,933,Marcionites,1080,True
Monaco,Europe,933,Marcionites,1080,True
Malta,Europe,933,Marcionites,1080,True
Macedonia,Europe,933,Marcionites,1080,True
Luxembourg,Europe,933,Marcionites,1080,True
Liechtenstein,Europe,933,Marcionites,1080,True
Libya,Africa,933,Marcionites,1080,True
Lebanon,Southwest Asia,933,Marcionites,1080,True
Kuwait,Southwest Asia,933,Marcionites,1080,True
Jordan,Southwest Asia,933,Marcionites,1080,True
Italy,Europe,933,Marcionites,1080,True
Israel,Southwest Asia,933,Marcionites,1080,True
Palestine,Southwest Asia,933,Marcionites,1080,True
Iraq,Southwest Asia,933,Marcionites,1080,True
Iran,Southwest Asia,933,Marcionites,1080,True
Greece,Europe,933,Marcionites,1080,True
Germany,Europe,933,Marcionites,1080,True
Georgia,Southwest Asia,933,Marcionites,1080,True
Egypt,Africa,933,Marcionites,1080,True
Cyprus,Europe,933,Marcionites,1080,True
Croatia,Europe,933,Marcionites,1080,True
Bulgaria,Europe,933,Marcionites,1080,True
Bosnia and Herzegovina,Europe,933,Marcionites,1080,True
Belgium,Europe,933,Marcionites,1080,True
Azerbaijan,Southwest Asia,933,Marcionites,1080,True
Austria,Europe,933,Marcionites,1080,True
Armenia,Southwest Asia,933,Marcionites,1080,True
Algeria,Africa,933,Marcionites,1080,True
Albania,Europe,933,Marcionites,1080,True
Afghanistan,South Asia,933,Marcionites,1080,True
Vatican,Europe,963,The Knights Templar,1110,True
Jersey,Europe,963,The Knights Templar,1110,True
Guernsey,Europe,963,The Knights Templar,1110,True
Isle of Man,Europe,963,The Knights Templar,1110,True
United Kingdom,Europe,963,The Knights Templar,1110,True
Ukraine,Europe,963,The Knights Templar,1110,True
Switzerland,Europe,963,The Knights Templar,1110,True
Sweden,Europe,963,The Knights Templar,1110,True
Spain,Europe,963,The Knights Templar,1110,True
Slovakia,Europe,963,The Knights Templar,1110,True
Slovenia,Europe,963,The Knights Templar,1110,True
Serbia,Europe,963,The Knights Templar,1110,True
San Marino,Europe,963,The Knights Templar,1110,True
Romania,Europe,963,The Knights Templar,1110,True
Portugal,Europe,963,The Knights Templar,1110,True
Poland,Europe,963,The Knights Templar,1110,True
Netherlands,Europe,963,The Knights Templar,1110,True
Caribbean Netherlands,North America,963,The Knights Templar,1110,True
Monaco,Europe,963,The Knights Templar,1110,True
Luxembourg,Europe,963,The Knights Templar,1110,True
Liechtenstein,Europe,963,The Knights Templar,1110,True
Italy,Europe,963,The Knights Templar,1110,True
Ireland,Europe,963,The Knights Templar,1110,True
Hungary,Europe,963,The Knights Templar,1110,True
Germany,Europe,963,The Knights Templar,1110,True
Aland,Europe,963,The Knights Templar,1110,True
Finland,Europe,963,The Knights Templar,1110,True
Estonia,Europe,963,The Knights Templar,1110,True
Denmark,Europe,963,The Knights Templar,1110,True
Czech Republic,Europe,963,The Knights Templar,1110,True
Croatia,Europe,963,The Knights Templar,1110,True
Bulgaria,Europe,963,The Knights Templar,1110,True
Bosnia and Herzegovina,Europe,963,The Knights Templar,1110,True
Belgium,Europe,963,The Knights Templar,1110,True
Austria,Europe,963,The Knights Templar,1110,True
Andorra,Europe,963,The Knights Templar,1110,True
Vatican,Europe,986,Theurgy,1144,True
Italy,Europe,986,Theurgy,1144,True
Vatican,Europe,989,Opus Dei,1147,True
Uzbekistan,Central Eurasia,989,Opus Dei,1147,True
Ukraine,Europe,989,Opus Dei,1147,True
Turkmenistan,Central Eurasia,989,Opus Dei,1147,True
Turkey,Southwest Asia,989,Opus Dei,1147,True
Switzerland,Europe,989,Opus Dei,1147,True
Sweden,Europe,989,Opus Dei,1147,True
Spain,Europe,989,Opus Dei,1147,True
Slovakia,Europe,989,Opus Dei,1147,True
Slovenia,Europe,989,Opus Dei,1147,True
Serbia,Europe,989,Opus Dei,1147,True
San Marino,Europe,989,Opus Dei,1147,True
Russia,Central Eurasia,989,Opus Dei,1147,True
Romania,Europe,989,Opus Dei,1147,True
Portugal,Europe,989,Opus Dei,1147,True
Poland,Europe,989,Opus Dei,1147,True
North Korea,East Asia,989,Opus Dei,1147,True
Netherlands,Europe,989,Opus Dei,1147,True
Caribbean Netherlands,North America,989,Opus Dei,1147,True
Montenegro,Europe,989,Opus Dei,1147,True
Mongolia,Central Eurasia,989,Opus Dei,1147,True
Moldova,Europe,989,Opus Dei,1147,True
Monaco,Europe,989,Opus Dei,1147,True
Macedonia,Europe,989,Opus Dei,1147,True
Luxembourg,Europe,989,Opus Dei,1147,True
Lithuania,Europe,989,Opus Dei,1147,True
Liechtenstein,Europe,989,Opus Dei,1147,True
Latvia,Europe,989,Opus Dei,1147,True
Kyrgyzstan,Central Eurasia,989,Opus Dei,1147,True
Kazakhstan,Central Eurasia,989,Opus Dei,1147,True
Italy,Europe,989,Opus Dei,1147,True
Hungary,Europe,989,Opus Dei,1147,True
Greece,Europe,989,Opus Dei,1147,True
Germany,Europe,989,Opus Dei,1147,True
Georgia,Southwest Asia,989,Opus Dei,1147,True
Aland,Europe,989,Opus Dei,1147,True
Finland,Europe,989,Opus Dei,1147,True
Estonia,Europe,989,Opus Dei,1147,True
Denmark,Europe,989,Opus Dei,1147,True
Czech Republic,Europe,989,Opus Dei,1147,True
Croatia,Europe,989,Opus Dei,1147,True
China,East Asia,989,Opus Dei,1147,True
Bulgaria,Europe,989,Opus Dei,1147,True
Bosnia and Herzegovina,Europe,989,Opus Dei,1147,True
Belgium,Europe,989,Opus Dei,1147,True
Belarus,Europe,989,Opus Dei,1147,True
Azerbaijan,Southwest Asia,989,Opus Dei,1147,True
Austria,Europe,989,Opus Dei,1147,True
Andorra,Europe,989,Opus Dei,1147,True
Albania,Europe,989,Opus Dei,1147,True
Vatican,Europe,1010,Pythagoreanism,1163,True
Italy,Europe,1010,Pythagoreanism,1163,True
Vatican,Europe,1333,Cult of Thecla,1487,True
Turkey,Southwest Asia,1333,Cult of Thecla,1487,True
Tunisia,Africa,1333,Cult of Thecla,1487,True
Syria,Southwest Asia,1333,Cult of Thecla,1487,True
Switzerland,Europe,1333,Cult of Thecla,1487,True
Spain,Europe,1333,Cult of Thecla,1487,True
Slovenia,Europe,1333,Cult of Thecla,1487,True
Serbia,Europe,1333,Cult of Thecla,1487,True
Saudi Arabia,Southwest Asia,1333,Cult of Thecla,1487,True
San Marino,Europe,1333,Cult of Thecla,1487,True
Romania,Europe,1333,Cult of Thecla,1487,True
Montenegro,Europe,1333,Cult of Thecla,1487,True
Macedonia,Europe,1333,Cult of Thecla,1487,True
Luxembourg,Europe,1333,Cult of Thecla,1487,True
Liechtenstein,Europe,1333,Cult of Thecla,1487,True
Libya,Africa,1333,Cult of Thecla,1487,True
Lebanon,Southwest Asia,1333,Cult of Thecla,1487,True
Jordan,Southwest Asia,1333,Cult of Thecla,1487,True
Italy,Europe,1333,Cult of Thecla,1487,True
Israel,Southwest Asia,1333,Cult of Thecla,1487,True
Palestine,Southwest Asia,1333,Cult of Thecla,1487,True
Iraq,Southwest Asia,1333,Cult of Thecla,1487,True
Greece,Europe,1333,Cult of Thecla,1487,True
Germany,Europe,1333,Cult of Thecla,1487,True
Georgia,Southwest Asia,1333,Cult of Thecla,1487,True
Egypt,Africa,1333,Cult of Thecla,1487,True
Croatia,Europe,1333,Cult of Thecla,1487,True
Bulgaria,Europe,1333,Cult of Thecla,1487,True
Bosnia and Herzegovina,Europe,1333,Cult of Thecla,1487,True
Belgium,Europe,1333,Cult of Thecla,1487,True
Austria,Europe,1333,Cult of Thecla,1487,True
Andorra,Europe,1333,Cult of Thecla,1487,True
Algeria,Africa,1333,Cult of Thecla,1487,True
Albania,Europe,1333,Cult of Thecla,1487,True
Vatican,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Jersey,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Guernsey,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
United Kingdom,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Switzerland,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Spain,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Slovakia,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Slovenia,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
San Marino,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Portugal,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Poland,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Netherlands,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Caribbean Netherlands,North America,1340,International Sivananda Yoga Vedanta Centers,1493,True
Monaco,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Luxembourg,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Liechtenstein,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Italy,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Hungary,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Germany,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Denmark,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Czech Republic,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Croatia,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Belgium,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Austria,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Andorra,Europe,1340,International Sivananda Yoga Vedanta Centers,1493,True
Vatican,Europe,1357,Encratites,1511,True
Turkey,Southwest Asia,1357,Encratites,1511,True
Tunisia,Africa,1357,Encratites,1511,True
Syria,Southwest Asia,1357,Encratites,1511,True
Spain,Europe,1357,Encratites,1511,True
Saudi Arabia,Southwest Asia,1357,Encratites,1511,True
Portugal,Europe,1357,Encratites,1511,True
Morocco,Africa,1357,Encratites,1511,True
Malta,Europe,1357,Encratites,1511,True
Libya,Africa,1357,Encratites,1511,True
Lebanon,Southwest Asia,1357,Encratites,1511,True
Jordan,Southwest Asia,1357,Encratites,1511,True
Italy,Europe,1357,Encratites,1511,True
Israel,Southwest Asia,1357,Encratites,1511,True
Palestine,Southwest Asia,1357,Encratites,1511,True
Iraq,Southwest Asia,1357,Encratites,1511,True
Greece,Europe,1357,Encratites,1511,True
Georgia,Southwest Asia,1357,Encratites,1511,True
Egypt,Africa,1357,Encratites,1511,True
Cyprus,Europe,1357,Encratites,1511,True
Azerbaijan,Southwest Asia,1357,Encratites,1511,True
Armenia,Southwest Asia,1357,Encratites,1511,True
Algeria,Africa,1357,Encratites,1511,True
Albania,Europe,1357,Encratites,1511,True
Vatican,Europe,1433,Novatians,1588,True
Italy,Europe,1433,Novatians,1588,True
Vatican,Europe,1495,Secular Buddhists,1652,True
Jersey,Europe,1495,Secular Buddhists,1652,True
Guernsey,Europe,1495,Secular Buddhists,1652,True
Isle of Man,Europe,1495,Secular Buddhists,1652,True
United Kingdom,Europe,1495,Secular Buddhists,1652,True
Ukraine,Europe,1495,Secular Buddhists,1652,True
Turkey,Southwest Asia,1495,Secular Buddhists,1652,True
Switzerland,Europe,1495,Secular Buddhists,1652,True
Sweden,Europe,1495,Secular Buddhists,1652,True
Spain,Europe,1495,Secular Buddhists,1652,True
Slovakia,Europe,1495,Secular Buddhists,1652,True
Slovenia,Europe,1495,Secular Buddhists,1652,True
Serbia,Europe,1495,Secular Buddhists,1652,True
San Marino,Europe,1495,Secular Buddhists,1652,True
Russia,Central Eurasia,1495,Secular Buddhists,1652,True
Romania,Europe,1495,Secular Buddhists,1652,True
Portugal,Europe,1495,Secular Buddhists,1652,True
Poland,Europe,1495,Secular Buddhists,1652,True
Netherlands,Europe,1495,Secular Buddhists,1652,True
Caribbean Netherlands,North America,1495,Secular Buddhists,1652,True
Morocco,Africa,1495,Secular Buddhists,1652,True
Montenegro,Europe,1495,Secular Buddhists,1652,True
Moldova,Europe,1495,Secular Buddhists,1652,True
Monaco,Europe,1495,Secular Buddhists,1652,True
Macedonia,Europe,1495,Secular Buddhists,1652,True
Luxembourg,Europe,1495,Secular Buddhists,1652,True
Lithuania,Europe,1495,Secular Buddhists,1652,True
Liechtenstein,Europe,1495,Secular Buddhists,1652,True
Latvia,Europe,1495,Secular Buddhists,1652,True
Italy,Europe,1495,Secular Buddhists,1652,True
Ireland,Europe,1495,Secular Buddhists,1652,True
Hungary,Europe,1495,Secular Buddhists,1652,True
Greece,Europe,1495,Secular Buddhists,1652,True
Germany,Europe,1495,Secular Buddhists,1652,True
Georgia,Southwest Asia,1495,Secular Buddhists,1652,True
Aland,Europe,1495,Secular Buddhists,1652,True
Finland,Europe,1495,Secular Buddhists,1652,True
Estonia,Europe,1495,Secular Buddhists,1652,True
Denmark,Europe,1495,Secular Buddhists,1652,True
Czech Republic,Europe,1495,Secular Buddhists,1652,True
Croatia,Europe,1495,Secular Buddhists,1652,True
Bulgaria,Europe,1495,Secular Buddhists,1652,True
Bosnia and Herzegovina,Europe,1495,Secular Buddhists,1652,True
Belgium,Europe,1495,Secular Buddhists,1652,True
Belarus,Europe,1495,Secular Buddhists,1652,True
Austria,Europe,1495,Secular Buddhists,1652,True
Andorra,Europe,1495,Secular Buddhists,1652,True
Albania,Europe,1495,Secular Buddhists,1652,True
Vatican,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Tunisia,Africa,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Switzerland,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Slovenia,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Serbia,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
San Marino,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Montenegro,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Monaco,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Malta,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Italy,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Hungary,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Greece,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Croatia,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Bosnia and Herzegovina,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Austria,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Algeria,Africa,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Albania,Europe,1521,Order of the Hermits of St Augustine (Augustinian friars),1683,True
Vatican,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Jersey,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Guernsey,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
United Kingdom,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Switzerland,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Spain,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Slovenia,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
San Marino,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Poland,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Netherlands,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Caribbean Netherlands,North America,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Monaco,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Luxembourg,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Liechtenstein,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Italy,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Germany,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Czech Republic,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Croatia,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Belgium,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Austria,Europe,2038,"Cathars, Catharism, Albigenses, Albigensians, Cathari, Catharistae, ""Pure Christians""",2138,True
Vanuatu,Oceania-Australia,458,Tanna - Christian,705,True
Vanuatu,Oceania-Australia,459,Tanna - Kastom,705,True
Vanuatu,Oceania-Australia,491,Anglican Church,735,True
Vanuatu,Oceania-Australia,728,Pentecost,936,True
Uzbekistan,Central Eurasia,416,Edinoverie,669,True
Ukraine,Europe,416,Edinoverie,669,True
Turkmenistan,Central Eurasia,416,Edinoverie,669,True
Turkey,Southwest Asia,416,Edinoverie,669,True
Tajikistan,Central Eurasia,416,Edinoverie,669,True
Sweden,Europe,416,Edinoverie,669,True
Russia,Central Eurasia,416,Edinoverie,669,True
Romania,Europe,416,Edinoverie,669,True
Poland,Europe,416,Edinoverie,669,True
Mongolia,Central Eurasia,416,Edinoverie,669,True
Moldova,Europe,416,Edinoverie,669,True
Lithuania,Europe,416,Edinoverie,669,True
Latvia,Europe,416,Edinoverie,669,True
Kyrgyzstan,Central Eurasia,416,Edinoverie,669,True
Kazakhstan,Central Eurasia,416,Edinoverie,669,True
Iran,Southwest Asia,416,Edinoverie,669,True
Georgia,Southwest Asia,416,Edinoverie,669,True
Finland,Europe,416,Edinoverie,669,True
Estonia,Europe,416,Edinoverie,669,True
China,East Asia,416,Edinoverie,669,True
Belarus,Europe,416,Edinoverie,669,True
Azerbaijan,Southwest Asia,416,Edinoverie,669,True
Armenia,Southwest Asia,416,Edinoverie,669,True
Afghanistan,South Asia,416,Edinoverie,669,True
Uzbekistan,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Ukraine,Europe,1197,Atheism in the Soviet Union,669,True
Turkmenistan,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Turkey,Southwest Asia,1197,Atheism in the Soviet Union,669,True
Tajikistan,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Sweden,Europe,1197,Atheism in the Soviet Union,669,True
Russia,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Romania,Europe,1197,Atheism in the Soviet Union,669,True
Poland,Europe,1197,Atheism in the Soviet Union,669,True
Mongolia,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Moldova,Europe,1197,Atheism in the Soviet Union,669,True
Lithuania,Europe,1197,Atheism in the Soviet Union,669,True
Latvia,Europe,1197,Atheism in the Soviet Union,669,True
Kyrgyzstan,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Kazakhstan,Central Eurasia,1197,Atheism in the Soviet Union,669,True
Iran,Southwest Asia,1197,Atheism in the Soviet Union,669,True
Georgia,Southwest Asia,1197,Atheism in the Soviet Union,669,True
Finland,Europe,1197,Atheism in the Soviet Union,669,True
Estonia,Europe,1197,Atheism in the Soviet Union,669,True
China,East Asia,1197,Atheism in the Soviet Union,669,True
Belarus,Europe,1197,Atheism in the Soviet Union,669,True
Azerbaijan,Southwest Asia,1197,Atheism in the Soviet Union,669,True
Armenia,Southwest Asia,1197,Atheism in the Soviet Union,669,True
Afghanistan,South Asia,1197,Atheism in the Soviet Union,669,True
Uzbekistan,Central Eurasia,424,Achaemenid Religion,548,True
Ukraine,Europe,424,Achaemenid Religion,548,True
