method,nan_in_y_pred,type,percent,iter,rmse,mpb,accuracy,precision,recall,f1
pmm,False,MCAR,80,6,0.7146966957433586,0.7194244604316548,0.4892086330935252,0.5964912280701754,0.4146341463414634,0.48920863309352514
pmm,False,MCAR,80,6,0.5072996561958923,20.22058823529412,0.7426470588235294,0.7709923664122137,0.9528301886792453,0.8523206751054853
pmm,False,MCAR,80,6,0.604122093330177,17.88321167883212,0.635036496350365,0.7155172413793104,0.83,0.7685185185185185
pmm,False,MCAR,80,7,0.701888209634219,10.661764705882353,0.5073529411764706,0.6,0.5783132530120482,0.588957055214724
pmm,False,MCAR,80,7,0.5773502691896257,6.159420289855073,0.6666666666666666,0.7961165048543689,0.7663551401869159,0.780952380952381
pmm,False,MCAR,80,7,0.5254706490234013,1.4925373134328357,0.7238805970149254,0.8842105263157894,0.7636363636363637,0.8195121951219512
pmm,False,MCAR,80,7,0.5705974021574557,11.627906976744185,0.6744186046511628,0.7714285714285715,0.8181818181818182,0.7941176470588236
pmm,False,MCAR,80,7,0.6699394731151429,12.992125984251967,0.5511811023622047,0.6296296296296297,0.6538461538461539,0.6415094339622641
pmm,False,MCAR,80,7,0.600245047998781,10.661764705882353,0.6397058823529411,0.6904761904761905,0.7160493827160493,0.703030303030303
pmm,False,MCAR,80,7,0.618852747755276,3.1914893617021276,0.6170212765957447,0.7920792079207921,0.7079646017699115,0.7476635514018691
pmm,False,MCAR,80,7,0.6535935021245373,4.854368932038835,0.5728155339805825,0.7464788732394366,0.6708860759493671,0.7066666666666667
pmm,False,MCAR,80,8,0.6131393394849658,18.421052631578945,0.6240601503759399,0.6632653061224489,0.7926829268292683,0.7222222222222222
pmm,False,MCAR,80,8,0.549169647365276,1.5873015873015872,0.6984126984126984,0.8461538461538461,0.7623762376237624,0.8020833333333334
pmm,,MCAR,80,8,,,,,,
pmm,,MCAR,80,8,,,,,,
pmm,False,MCAR,80,8,0.6336085968597637,0.36496350364963503,0.5985401459854015,0.7428571428571429,0.5842696629213483,0.6540880503144654
pmm,False,MCAR,80,8,0.6430097498961725,8.173076923076923,0.5865384615384616,0.6666666666666666,0.6349206349206349,0.6504065040650407
pmm,False,MCAR,80,8,0.5,15.073529411764705,0.75,0.8,0.9174311926605505,0.8547008547008547
pmm,False,MCAR,80,8,0.5794535558245063,20.437956204379564,0.6642335766423357,0.7235772357723578,0.8811881188118812,0.7946428571428573
pmm,False,MCAR,80,9,0.6557438524302001,8.5,0.57,0.6491228070175439,0.6166666666666667,0.6324786324786326
pmm,False,MCAR,80,9,0.541162769282166,6.785714285714286,0.7071428571428572,0.8165137614678899,0.8090909090909091,0.812785388127854
pmm,False,MCAR,80,9,0.674702809092281,7.08955223880597,0.5447761194029851,0.8181818181818182,0.5727272727272728,0.6737967914438503
pmm,False,MCAR,80,9,0.6561673228343176,9.027777777777777,0.5694444444444444,0.8421052631578947,0.5614035087719298,0.6736842105263158
pmm,False,MCAR,80,9,0.6206328908341752,4.814814814814815,0.6148148148148148,0.7833333333333333,0.5465116279069767,0.6438356164383561
pmm,False,MCAR,80,9,0.6079187588743288,23.91304347826087,0.6304347826086957,0.6285714285714286,0.8461538461538461,0.721311475409836
pmm,False,MCAR,80,9,0.5406548735632486,3.8461538461538463,0.7076923076923077,0.8431372549019608,0.7962962962962963,0.8190476190476189
pmm,,MCAR,80,9,,,,,,
pmm,False,MCAR,80,10,0.6868995457237491,8.098591549295776,0.528169014084507,0.620253164556962,0.5697674418604651,0.593939393939394
pmm,False,MCAR,80,10,0.5881025944970276,5.263157894736842,0.6541353383458647,0.7938144329896907,0.7475728155339806,0.77
pmm,False,MCAR,80,10,0.5683985600588051,4.615384615384616,0.676923076923077,0.8863636363636364,0.7090909090909091,0.7878787878787878
pmm,False,MCAR,80,10,0.5976143046671968,4.761904761904762,0.6428571428571429,0.7956989247311828,0.74,0.7668393782383419
pmm,False,MCAR,80,10,0.6882472016116853,5.639097744360902,0.5263157894736842,0.6388888888888888,0.5542168674698795,0.5935483870967742
pmm,False,MCAR,80,10,0.5927489783638191,17.56756756756757,0.6486486486486487,0.6388888888888888,0.7796610169491526,0.7022900763358778
pmm,False,MCAR,80,10,0.6146362971528592,1.1111111111111112,0.6222222222222222,0.8202247191011236,0.6759259259259259,0.7411167512690354
pmm,False,MCAR,80,10,0.550288016777079,16.549295774647888,0.6971830985915493,0.7540983606557377,0.8761904761904762,0.8105726872246696
pmm,False,MNAR,10,1,0.3651483716701107,3.3333333333333335,0.8666666666666667,0.9285714285714286,0.9285714285714286,0.9285714285714286
pmm,False,MNAR,10,1,0.5773502691896257,16.666666666666664,0.6666666666666666,1.0,0.6666666666666666,0.8
pmm,False,MNAR,10,1,0.6324555320336759,10.0,0.6,0.75,0.75,0.75
pmm,False,MNAR,10,1,0.5477225575051661,7.5,0.7,0.8235294117647058,0.8235294117647058,0.8235294117647058
pmm,False,MNAR,10,1,0.5773502691896257,13.333333333333334,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.8
pmm,False,MNAR,10,1,0.3651483716701107,6.666666666666667,0.8666666666666667,1.0,0.8461538461538461,0.9166666666666666
pmm,False,MNAR,10,1,0.2672612419124244,3.571428571428571,0.9285714285714286,1.0,0.9285714285714286,0.962962962962963
pmm,False,MNAR,10,1,0.3429971702850177,11.76470588235294,0.8823529411764706,0.875,1.0,0.9333333333333333
pmm,False,MNAR,10,2,0.5516772843673705,4.3478260869565215,0.6956521739130435,0.8125,0.7647058823529411,0.787878787878788
pmm,False,MNAR,10,2,0.5773502691896257,8.333333333333332,0.6666666666666666,0.9166666666666666,0.6875,0.7857142857142857
pmm,False,MNAR,10,2,0.2581988897471611,6.666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9655172413793104
pmm,False,MNAR,10,2,0.5270462766947299,11.11111111111111,0.7222222222222222,0.8125,0.8666666666666667,0.8387096774193549
pmm,False,MNAR,10,2,0.6614378277661477,21.875,0.5625,1.0,0.5,0.6666666666666666
pmm,False,MNAR,10,2,0.4472135954999579,2.5,0.8,0.9230769230769231,0.8,0.8571428571428571
pmm,False,MNAR,10,2,0.3922322702763681,7.6923076923076925,0.8461538461538461,1.0,0.8461538461538461,0.9166666666666666
pmm,False,MNAR,10,2,0.5773502691896257,16.666666666666664,0.6666666666666666,1.0,0.6666666666666666,0.8
pmm,False,MNAR,10,3,0.5345224838248488,28.57142857142857,0.7142857142857143,0.6363636363636364,1.0,0.7777777777777778
pmm,False,MNAR,10,3,0.23570226039551584,2.7777777777777777,0.9444444444444444,1.0,0.9411764705882353,0.9696969696969697
pmm,False,MNAR,10,3,0.5976143046671968,3.571428571428571,0.6428571428571429,0.8181818181818182,0.75,0.7826086956521738
pmm,False,MNAR,10,3,0.4662524041201569,4.3478260869565215,0.782608695652174,0.9411764705882353,0.8,0.8648648648648648
pmm,False,MNAR,10,3,0.7302967433402214,13.333333333333334,0.4666666666666667,0.6363636363636364,0.6363636363636364,0.6363636363636364
pmm,False,MNAR,10,3,0.6666666666666666,5.555555555555555,0.5555555555555556,0.8181818181818182,0.6,0.6923076923076923
pmm,False,MNAR,10,3,0.3779644730092272,3.571428571428571,0.8571428571428571,0.9230769230769231,0.9230769230769231,0.9230769230769231
pmm,False,MNAR,10,3,0.4472135954999579,10.0,0.8,1.0,0.7857142857142857,0.88
pmm,False,MNAR,10,4,0.408248290463863,8.333333333333332,0.8333333333333334,1.0,0.8,0.888888888888889
pmm,False,MNAR,10,4,0.5,12.5,0.75,1.0,0.7058823529411765,0.8275862068965517
pmm,False,MNAR,10,4,0.5,3.125,0.75,0.9166666666666666,0.7857142857142857,0.8461538461538461
pmm,False,MNAR,10,4,0.4472135954999579,10.0,0.8,0.8571428571428571,0.9230769230769231,0.888888888888889
pmm,False,MNAR,10,4,0.5163977794943222,16.666666666666664,0.7333333333333333,0.7692307692307693,0.9090909090909091,0.8333333333333333
pmm,False,MNAR,10,4,0.48507125007266594,14.705882352941178,0.7647058823529411,0.8,0.9230769230769231,0.8571428571428571
pmm,False,MNAR,10,4,0.24253562503633297,2.941176470588235,0.9411764705882353,1.0,0.9411764705882353,0.9696969696969697
pmm,False,MNAR,10,4,0.5163977794943222,3.3333333333333335,0.7333333333333333,0.9,0.75,0.8181818181818182
pmm,False,MNAR,10,5,0.7337993857053428,7.6923076923076925,0.46153846153846156,0.6666666666666666,0.6,0.631578947368421
pmm,False,MNAR,10,5,0.3872983346207417,15.0,0.85,0.85,1.0,0.9189189189189189
pmm,False,MNAR,10,5,0.5773502691896257,8.333333333333332,0.6666666666666666,0.8,0.8,0.8000000000000002
pmm,False,MNAR,10,5,0.42008402520840293,0.0,0.8235294117647058,0.9333333333333333,0.875,0.9032258064516129
pmm,False,MNAR,10,5,0.6882472016116853,15.789473684210526,0.5263157894736842,0.5833333333333334,0.6363636363636364,0.6086956521739131
pmm,False,MNAR,10,5,0.6324555320336759,5.0,0.6,0.8333333333333334,0.625,0.7142857142857143
pmm,False,MNAR,10,5,0.5222329678670935,0.0,0.7272727272727273,0.8888888888888888,0.8,0.8421052631578948
pmm,False,MNAR,10,5,0.5773502691896257,13.333333333333334,0.6666666666666666,0.7692307692307693,0.8333333333333334,0.8
pmm,False,MNAR,10,6,0.5345224838248488,14.285714285714285,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333333
pmm,False,MNAR,10,6,0.512989176042577,2.631578947368421,0.7368421052631579,0.875,0.8235294117647058,0.8484848484848485
pmm,False,MNAR,10,6,0.39735970711951313,7.894736842105263,0.8421052631578947,0.8823529411764706,0.9375,0.9090909090909091
pmm,False,MNAR,10,6,0.28867513459481287,4.166666666666666,0.9166666666666666,1.0,0.9166666666666666,0.9565217391304348
pmm,False,MNAR,10,6,0.6236095644623235,5.555555555555555,0.6111111111111112,0.7692307692307693,0.7142857142857143,0.7407407407407408
pmm,False,MNAR,10,6,0.3922322702763681,7.6923076923076925,0.8461538461538461,1.0,0.8181818181818182,0.9
pmm,False,MNAR,10,6,0.4714045207910317,5.555555555555555,0.7777777777777778,0.875,0.875,0.875
pmm,False,MNAR,10,6,0.512989176042577,13.157894736842104,0.7368421052631579,1.0,0.7368421052631579,0.8484848484848484
pmm,False,MNAR,10,7,0.674199862463242,18.181818181818183,0.5454545454545454,0.5714285714285714,0.6666666666666666,0.6153846153846153
pmm,False,MNAR,10,7,0.5773502691896257,8.333333333333332,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.7777777777777778
pmm,False,MNAR,10,7,0.4472135954999579,2.5,0.8,0.9411764705882353,0.8421052631578947,0.8888888888888888
pmm,False,MNAR,10,7,0.5222329678670935,13.636363636363635,0.7272727272727273,1.0,0.6666666666666666,0.8
pmm,False,MNAR,10,7,0.6900655593423543,2.380952380952381,0.5238095238095238,0.75,0.5625,0.6428571428571429
pmm,False,MNAR,10,7,0.5345224838248488,14.285714285714285,0.7142857142857143,0.7777777777777778,0.875,0.823529411764706
pmm,False,MNAR,10,7,0.4330127018922193,9.375,0.8125,1.0,0.8125,0.896551724137931
pmm,False,MNAR,10,7,0.5,3.125,0.75,0.9230769230769231,0.8,0.8571428571428571
pmm,False,MNAR,10,8,0.5883484054145521,5.769230769230769,0.6538461538461539,0.75,0.7058823529411765,0.7272727272727272
pmm,False,MNAR,10,8,0.5773502691896257,16.666666666666664,0.6666666666666666,1.0,0.6666666666666666,0.8
pmm,False,MNAR,10,8,0.4879500364742666,9.523809523809524,0.7619047619047619,0.8421052631578947,0.8888888888888888,0.8648648648648649
pmm,False,MNAR,10,8,0.5163977794943222,13.333333333333334,0.7333333333333333,1.0,0.7333333333333333,0.846153846153846
pmm,False,MNAR,10,8,0.5477225575051661,7.5,0.7,0.8,0.8,0.8000000000000002
pmm,False,MNAR,10,8,0.6546536707079771,10.714285714285714,0.5714285714285714,0.8888888888888888,0.6153846153846154,0.7272727272727274
pmm,False,MNAR,10,8,0.39735970711951313,0.0,0.8421052631578947,0.9411764705882353,0.8888888888888888,0.9142857142857143
pmm,False,MNAR,10,8,0.3779644730092272,7.142857142857142,0.8571428571428571,1.0,0.8333333333333334,0.9090909090909091
pmm,False,MNAR,10,9,0.5640760748177662,2.272727272727273,0.6818181818181818,0.8571428571428571,0.7058823529411765,0.7741935483870968
pmm,False,MNAR,10,9,0.4879500364742666,16.666666666666664,0.7619047619047619,0.8,0.9411764705882353,0.8648648648648648
pmm,False,MNAR,10,9,0.24253562503633297,5.88235294117647,0.9411764705882353,0.9411764705882353,1.0,0.9696969696969697
pmm,False,MNAR,10,9,0.45883146774112354,2.631578947368421,0.7894736842105263,0.9333333333333333,0.8235294117647058,0.8749999999999999
pmm,False,MNAR,10,9,0.6882472016116853,7.894736842105263,0.5263157894736842,0.8181818181818182,0.5625,0.6666666666666666
pmm,False,MNAR,10,9,0.3872983346207417,7.5,0.85,1.0,0.8125,0.896551724137931
pmm,False,MNAR,10,9,0.3429971702850177,5.88235294117647,0.8823529411764706,1.0,0.875,0.9333333333333333
pmm,False,MNAR,10,9,0.4898979485566356,0.0,0.76,0.9,0.8181818181818182,0.8571428571428572
pmm,False,MNAR,10,10,0.4803844614152614,11.538461538461538,0.7692307692307693,0.8,0.8888888888888888,0.8421052631578948
pmm,False,MNAR,10,10,0.4472135954999579,10.0,0.8,0.8571428571428571,0.9230769230769231,0.888888888888889
pmm,False,MNAR,10,10,0.3611575592573076,6.521739130434782,0.8695652173913043,0.9090909090909091,0.9523809523809523,0.9302325581395349
pmm,False,MNAR,10,10,0.0,0.0,1.0,1.0,1.0,1.0
pmm,False,MNAR,10,10,0.5345224838248488,7.142857142857142,0.7142857142857143,0.8333333333333334,0.8333333333333334,0.8333333333333334
pmm,False,MNAR,10,10,0.6324555320336759,5.0,0.6,0.8,0.5714285714285714,0.6666666666666666
pmm,False,MNAR,10,10,0.42008402520840293,8.823529411764707,0.8235294117647058,0.875,0.9333333333333333,0.9032258064516129
pmm,False,MNAR,10,10,0.5345224838248488,14.285714285714285,0.7142857142857143,1.0,0.6923076923076923,0.8181818181818181
pmm,False,MNAR,20,1,0.6221710168382552,9.67741935483871,0.6129032258064516,0.8947368421052632,0.6296296296296297,0.7391304347826088
pmm,False,MNAR,20,1,0.5669467095138409,10.714285714285714,0.6785714285714286,0.95,0.7037037037037037,0.8085106382978724
pmm,False,MNAR,20,1,0.5,4.166666666666666,0.75,0.8666666666666667,0.8387096774193549,0.8524590163934426
pmm,False,MNAR,20,1,0.4605661864718383,12.121212121212121,0.7878787878787878,0.8387096774193549,0.9285714285714286,0.8813559322033899
pmm,False,MNAR,20,1,0.6373774391990981,1.5625,0.59375,0.8095238095238095,0.6538461538461539,0.7234042553191489
pmm,False,MNAR,20,1,0.6123724356957945,7.5,0.625,0.8571428571428571,0.6,0.7058823529411764
pmm,False,MNAR,20,1,0.4629100498862757,5.357142857142857,0.7857142857142857,0.9565217391304348,0.8148148148148148,0.8800000000000001
pmm,False,MNAR,20,1,0.39528470752104744,15.625,0.84375,0.8275862068965517,1.0,0.9056603773584906
pmm,False,MNAR,20,2,0.6396021490668313,0.0,0.5909090909090909,0.75,0.6,0.6666666666666665
pmm,False,MNAR,20,2,0.48507125007266594,2.941176470588235,0.7647058823529411,0.9230769230769231,0.8,0.8571428571428571
pmm,False,MNAR,20,2,0.5694947974514994,8.108108108108109,0.6756756756756757,0.9259259259259259,0.7142857142857143,0.8064516129032259
pmm,False,MNAR,20,2,0.3922322702763681,3.8461538461538463,0.8461538461538461,0.9117647058823529,0.9117647058823529,0.9117647058823528
pmm,False,MNAR,20,2,0.6504436355879909,1.9230769230769231,0.5769230769230769,0.7777777777777778,0.6666666666666666,0.717948717948718
pmm,False,MNAR,20,2,0.5144957554275266,13.23529411764706,0.7352941176470589,0.7857142857142857,0.88,0.830188679245283
pmm,False,MNAR,20,2,0.4605661864718383,10.606060606060606,0.7878787878787878,1.0,0.7878787878787878,0.8813559322033898
pmm,False,MNAR,20,2,0.508000508000762,3.225806451612903,0.7419354838709677,0.9166666666666666,0.7857142857142857,0.8461538461538461
pmm,False,MNAR,20,3,0.7171371656006361,8.571428571428571,0.4857142857142857,0.6363636363636364,0.5833333333333334,0.6086956521739131
pmm,False,MNAR,20,3,0.5423261445466404,10.294117647058822,0.7058823529411765,0.9545454545454546,0.7,0.8076923076923077
pmm,False,MNAR,20,3,0.39528470752104744,1.5625,0.84375,0.9259259259259259,0.8928571428571429,0.9090909090909091
pmm,False,MNAR,20,3,0.47809144373375745,5.714285714285714,0.7714285714285715,0.8709677419354839,0.8709677419354839,0.8709677419354839
pmm,False,MNAR,20,3,0.5244044240850758,8.75,0.725,0.7692307692307693,0.8,0.7843137254901961
pmm,False,MNAR,20,3,0.5303300858899106,4.6875,0.71875,0.8260869565217391,0.7916666666666666,0.8085106382978724
pmm,False,MNAR,20,3,0.5,7.142857142857142,0.75,0.9545454545454546,0.7777777777777778,0.8571428571428572
pmm,False,MNAR,20,3,0.5452497568062706,2.7027027027027026,0.7027027027027027,0.896551724137931,0.7647058823529411,0.8253968253968255
pmm,False,MNAR,20,4,0.6236095644623235,2.7777777777777777,0.6111111111111112,0.8095238095238095,0.6296296296296297,0.7083333333333334
pmm,False,MNAR,20,4,0.508000508000762,8.064516129032258,0.7419354838709677,0.95,0.7307692307692307,0.8260869565217392
pmm,False,MNAR,20,4,0.4026936331284146,8.108108108108109,0.8378378378378378,1.0,0.8285714285714286,0.90625
pmm,False,MNAR,20,4,0.48507125007266594,7.352941176470589,0.7647058823529411,0.96,0.7741935483870968,0.8571428571428571
pmm,False,MNAR,20,4,0.512989176042577,10.526315789473683,0.7368421052631579,0.8,0.8571428571428571,0.8275862068965518
pmm,False,MNAR,20,4,0.5388159060803247,14.516129032258066,0.7096774193548387,0.7692307692307693,0.8695652173913043,0.8163265306122449
pmm,False,MNAR,20,4,0.46770717334674267,1.5625,0.78125,0.9230769230769231,0.8275862068965517,0.8727272727272727
pmm,False,MNAR,20,4,0.5863019699779287,7.8125,0.65625,0.9090909090909091,0.6896551724137931,0.7843137254901961
pmm,False,MNAR,20,5,0.5694947974514994,4.054054054054054,0.6756756756756757,0.8695652173913043,0.6896551724137931,0.7692307692307693
pmm,False,MNAR,20,5,0.4803844614152614,3.8461538461538463,0.7692307692307693,0.875,0.8484848484848485,0.8615384615384615
pmm,False,MNAR,20,5,0.5,8.333333333333332,0.75,0.8387096774193549,0.8666666666666667,0.8524590163934426
pmm,False,MNAR,20,5,0.41522739926869984,1.7241379310344827,0.8275862068965517,0.9230769230769231,0.8888888888888888,0.9056603773584906
pmm,False,MNAR,20,5,0.5270462766947299,6.944444444444445,0.7222222222222222,0.8,0.8,0.8000000000000002
pmm,False,MNAR,20,5,0.563092506371473,2.4390243902439024,0.6829268292682927,0.8076923076923077,0.7241379310344828,0.7636363636363636
pmm,False,MNAR,20,5,0.4225771273642583,1.7857142857142856,0.8214285714285714,0.92,0.8846153846153846,0.9019607843137256
pmm,False,MNAR,20,5,0.5270462766947299,5.555555555555555,0.7222222222222222,0.9230769230769231,0.75,0.8275862068965517
pmm,False,MNAR,20,6,0.7071067811865476,25.0,0.5,1.0,0.5,0.6666666666666666
pmm,False,MNAR,20,6,0.5163977794943222,8.333333333333332,0.7333333333333333,0.9523809523809523,0.7407407407407407,0.8333333333333334
pmm,False,MNAR,20,6,0.45226701686664544,6.8181818181818175,0.7954545454545454,0.96875,0.7948717948717948,0.8732394366197183
pmm,False,MNAR,20,6,0.454858826147342,5.172413793103448,0.7931034482758621,0.9583333333333334,0.8214285714285714,0.8846153846153847
pmm,False,MNAR,20,6,0.609449400220044,2.857142857142857,0.6285714285714286,0.7916666666666666,0.7037037037037037,0.7450980392156864
pmm,False,MNAR,20,6,0.4803844614152614,0.0,0.7692307692307693,0.8947368421052632,0.8095238095238095,0.8500000000000001
pmm,False,MNAR,20,6,0.45883146774112354,1.3157894736842104,0.7894736842105263,0.9090909090909091,0.8571428571428571,0.8823529411764706
pmm,False,MNAR,20,6,0.5310850045437944,6.41025641025641,0.717948717948718,0.9285714285714286,0.7428571428571429,0.8253968253968255
pmm,False,MNAR,20,7,0.6221710168382552,24.193548387096776,0.6129032258064516,0.6666666666666666,0.8571428571428571,0.75
pmm,False,MNAR,20,7,0.5244044240850758,2.5,0.725,0.8888888888888888,0.75,0.8135593220338982
pmm,False,MNAR,20,7,0.4685212856658182,0.0,0.7804878048780488,0.9142857142857143,0.8421052631578947,0.8767123287671234
pmm,False,MNAR,20,7,0.3713906763541037,3.4482758620689653,0.8620689655172413,0.92,0.92,0.92
pmm,False,MNAR,20,7,0.6009252125773316,1.3888888888888888,0.6388888888888888,0.84,0.7,0.7636363636363636
pmm,False,MNAR,20,7,0.50709255283711,25.71428571428571,0.7428571428571429,0.7272727272727273,1.0,0.8421052631578948
pmm,False,MNAR,20,7,0.30618621784789724,4.6875,0.90625,1.0,0.9032258064516129,0.9491525423728813
pmm,False,MNAR,20,7,0.4803844614152614,0.0,0.7692307692307693,0.9047619047619048,0.8260869565217391,0.8636363636363636
pmm,False,MNAR,20,8,0.5259237061407777,5.319148936170213,0.723404255319149,0.8064516129032258,0.78125,0.7936507936507936
pmm,False,MNAR,20,8,0.3481553119113957,1.5151515151515151,0.8787878787878788,0.9666666666666667,0.90625,0.9354838709677419
pmm,False,MNAR,20,8,0.4629100498862757,0.0,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8799999999999999
pmm,False,MNAR,20,8,0.5547001962252291,15.384615384615385,0.6923076923076923,1.0,0.6666666666666666,0.8
pmm,False,MNAR,20,8,0.609449400220044,7.142857142857142,0.6285714285714286,0.75,0.72,0.7346938775510204
pmm,False,MNAR,20,8,0.5144957554275266,4.411764705882353,0.7352941176470589,0.8571428571428571,0.8275862068965517,0.8421052631578947
pmm,False,MNAR,20,8,0.4140393356054125,8.571428571428571,0.8285714285714286,0.8787878787878788,0.9354838709677419,0.90625
pmm,False,MNAR,20,8,0.6324555320336759,10.0,0.6,0.75,0.75,0.75
pmm,False,MNAR,20,9,0.621581560508061,2.272727272727273,0.6136363636363636,0.8275862068965517,0.6666666666666666,0.7384615384615385
pmm,False,MNAR,20,9,0.5,6.25,0.75,0.84,0.84,0.8399999999999999
pmm,False,MNAR,20,9,0.4472135954999579,6.25,0.8,0.96875,0.8157894736842105,0.8857142857142857
pmm,False,MNAR,20,9,0.5380275868489703,6.578947368421052,0.7105263157894737,0.9259259259259259,0.7352941176470589,0.819672131147541
pmm,False,MNAR,20,9,0.6276459144608478,10.606060606060606,0.6060606060606061,0.9,0.6206896551724138,0.7346938775510204
pmm,False,MNAR,20,9,0.6373774391990981,1.5625,0.59375,0.8,0.64,0.7111111111111111
pmm,False,MNAR,20,9,0.3380617018914066,1.4285714285714286,0.8857142857142857,0.967741935483871,0.9090909090909091,0.9374999999999999
pmm,False,MNAR,20,9,0.4931969619160719,0.0,0.7567567567567568,0.9032258064516129,0.8235294117647058,0.8615384615384616
pmm,False,MNAR,20,10,0.6475761258027333,3.225806451612903,0.5806451612903226,0.7368421052631579,0.6363636363636364,0.6829268292682926
pmm,False,MNAR,20,10,0.5198752449100363,5.405405405405405,0.7297297297297297,0.9166666666666666,0.7333333333333333,0.8148148148148148
pmm,False,MNAR,20,10,0.45883146774112354,9.210526315789473,0.7894736842105263,0.8571428571428571,0.9090909090909091,0.8823529411764706
pmm,False,MNAR,20,10,0.5,8.333333333333332,0.75,0.9615384615384616,0.7575757575757576,0.8474576271186441
pmm,False,MNAR,20,10,0.5527707983925667,6.944444444444445,0.6944444444444444,0.9166666666666666,0.7096774193548387,0.7999999999999999
pmm,False,MNAR,20,10,0.4803844614152614,5.769230769230769,0.7692307692307693,0.8235294117647058,0.8235294117647058,0.8235294117647058
pmm,False,MNAR,20,10,0.4629100498862757,0.0,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8799999999999999
pmm,False,MNAR,20,10,0.5940885257860046,8.823529411764707,0.6470588235294118,0.7777777777777778,0.7777777777777778,0.7777777777777778
pmm,False,MNAR,30,1,0.4629100498862757,3.571428571428571,0.7857142857142857,0.9310344827586207,0.7941176470588235,0.8571428571428571
pmm,False,MNAR,30,1,0.5601120336112039,0.9803921568627451,0.6862745098039216,0.8717948717948718,0.7555555555555555,0.8095238095238095
pmm,False,MNAR,30,1,0.44280744277004763,1.9607843137254901,0.803921568627451,0.9090909090909091,0.8695652173913043,0.888888888888889
pmm,False,MNAR,30,1,0.41702882811414954,7.608695652173914,0.8260869565217391,0.8809523809523809,0.925,0.9024390243902439
pmm,False,MNAR,30,1,0.6324555320336759,14.000000000000002,0.6,0.92,0.5609756097560976,0.6969696969696971
pmm,False,MNAR,30,1,0.5976143046671968,0.8928571428571428,0.6428571428571429,0.8108108108108109,0.6976744186046512,0.75
pmm,False,MNAR,30,1,0.32025630761017426,6.41025641025641,0.8974358974358975,0.9210526315789473,0.9722222222222222,0.9459459459459458
pmm,False,MNAR,30,1,0.5570860145311556,5.172413793103448,0.6896551724137931,0.8222222222222222,0.7872340425531915,0.8043478260869565
pmm,False,MNAR,30,2,0.62725004818718,12.295081967213115,0.6065573770491803,0.6904761904761905,0.725,0.7073170731707318
pmm,False,MNAR,30,2,0.4225771273642583,6.25,0.8214285714285714,0.975,0.8125,0.8863636363636362
pmm,False,MNAR,30,2,0.4871223004474547,5.932203389830509,0.7627118644067796,0.8653846153846154,0.8653846153846154,0.8653846153846154
pmm,False,MNAR,30,2,0.6085806194501846,7.4074074074074066,0.6296296296296297,0.8918918918918919,0.673469387755102,0.7674418604651163
pmm,False,MNAR,30,2,0.43133109281375365,1.1627906976744187,0.813953488372093,0.90625,0.8529411764705882,0.8787878787878787
pmm,False,MNAR,30,2,0.5773502691896257,2.7777777777777777,0.6666666666666666,0.8,0.717948717948718,0.7567567567567569
pmm,False,MNAR,30,2,0.4714045207910317,7.777777777777778,0.7777777777777778,0.9714285714285714,0.7906976744186046,0.8717948717948717
pmm,False,MNAR,30,2,0.6158817620514397,3.4482758620689653,0.6206896551724138,0.8536585365853658,0.6862745098039216,0.7608695652173912
pmm,False,MNAR,30,3,0.6267831705280087,1.7857142857142856,0.6071428571428571,0.7714285714285715,0.6585365853658537,0.7105263157894737
pmm,False,MNAR,30,3,0.6354889093022426,5.769230769230769,0.5961538461538461,0.8611111111111112,0.6595744680851063,0.7469879518072289
pmm,False,MNAR,30,3,0.5057805388588732,5.813953488372093,0.7441860465116279,0.9375,0.7692307692307693,0.8450704225352113
pmm,False,MNAR,30,3,0.3872983346207417,7.5,0.85,0.8857142857142857,0.9393939393939394,0.9117647058823529
pmm,False,MNAR,30,3,0.5532833351724882,15.306122448979592,0.6938775510204082,0.7142857142857143,0.8333333333333334,0.7692307692307692
pmm,False,MNAR,30,3,0.6526300069150406,1.8518518518518516,0.5740740740740741,0.75,0.5675675675675675,0.6461538461538462
pmm,False,MNAR,30,3,0.41602514716892186,0.0,0.8269230769230769,0.9347826086956522,0.8775510204081632,0.9052631578947369
pmm,False,MNAR,30,3,0.5516772843673705,2.1739130434782608,0.6956521739130435,0.8823529411764706,0.75,0.8108108108108107
pmm,False,MNAR,30,4,0.5619514869490163,7.894736842105263,0.6842105263157895,0.9117647058823529,0.6739130434782609,0.775
pmm,False,MNAR,30,4,0.6123724356957945,2.6785714285714284,0.625,0.8421052631578947,0.6808510638297872,0.7529411764705882
pmm,False,MNAR,30,4,0.46709936649691375,2.727272727272727,0.7818181818181819,0.8936170212765957,0.8571428571428571,0.875
pmm,False,MNAR,30,4,0.48900964692182575,1.0869565217391304,0.7608695652173914,0.8918918918918919,0.825,0.8571428571428571
pmm,False,MNAR,30,4,0.6504436355879909,0.9615384615384616,0.5769230769230769,0.7666666666666667,0.6052631578947368,0.676470588235294
