method,nan_in_y_pred,type,percent,iter,rmse,accuracy,precision,recall,f1,matthews_corr
kNN,False,MAR,50,6,0.47374235421990524,0.7755681818181818,0.7912087912087912,0.9527410207939508,0.8644939965694681,0.2838663395644223
kNN,False,MAR,50,7,0.4748887109985116,0.7744807121661721,0.8235294117647058,0.8970873786407767,0.8587360594795539,0.31191640931125536
kNN,False,MAR,50,8,0.4428685997957892,0.8038674033149171,0.8215962441314554,0.9493670886075949,0.8808724832214766,0.37301576375052253
kNN,False,MAR,50,9,0.4550332017819429,0.7929447852760736,0.819614711033275,0.936,0.8739495798319329,0.3311964428815932
kNN,False,MAR,50,10,0.4778322921506722,0.7716763005780347,0.833916083916084,0.8833333333333333,0.8579136690647482,0.2824948170822284
kNN,False,MAR,60,1,0.4745673801331205,0.7747858017135862,0.8011204481792717,0.9315960912052117,0.8614457831325301,0.3021471388003143
kNN,False,MAR,60,2,0.47170240677386616,0.7774968394437421,0.8028985507246377,0.9326599326599326,0.8629283489096573,0.3139805654097097
kNN,False,MAR,60,3,0.48477429794806615,0.7649938800489596,0.8130563798219584,0.8925081433224755,0.8509316770186336,0.30911012455996506
kNN,False,MAR,60,4,0.4580382025277743,0.7902010050251256,0.8185714285714286,0.9347471451876019,0.8728103579588727,0.3110656144089921
kNN,False,MAR,60,5,0.4706664515724429,0.7784730913642053,0.8211143695014663,0.9105691056910569,0.8635312259059368,0.2947688052933563
kNN,False,MAR,60,6,0.501218028601448,0.748780487804878,0.7745901639344263,0.9325657894736842,0.8462686567164179,0.21821628493015457
kNN,False,MAR,60,7,0.4823944470199914,0.7672955974842768,0.8078034682080925,0.9148936170212766,0.8580199539524175,0.2412191643159677
kNN,False,MAR,60,8,0.5065517981614748,0.7434052757793765,0.8192771084337349,0.8526645768025078,0.8356374807987711,0.2530462393062129
kNN,False,MAR,60,9,0.4663113450728126,0.7825537294563844,0.8126843657817109,0.924496644295302,0.8649921507064364,0.3365040218055834
kNN,False,MAR,60,10,0.48394291346647883,0.7657992565055762,0.797752808988764,0.9265905383360522,0.8573584905660376,0.2444036278371329
kNN,False,MAR,70,1,0.49145236160671113,0.7584745762711864,0.7664399092970522,0.9684813753581661,0.8556962025316455,0.23227983256291507
kNN,False,MAR,70,2,0.4852704443525311,0.764512595837897,0.7757575757575758,0.9552238805970149,0.8561872909698997,0.29037935309488877
kNN,False,MAR,70,3,0.47942412804673995,0.7701525054466231,0.7997512437810945,0.9278499278499278,0.8590514362057449,0.27689550645392147
kNN,False,MAR,70,4,0.47916321693732256,0.7704026115342764,0.7792207792207793,0.9649122807017544,0.8621815806662312,0.2746446959697818
kNN,False,MAR,70,5,0.48197602114187404,0.7676991150442478,0.7894088669950738,0.9426470588235294,0.8592493297587132,0.255962227803491
kNN,False,MAR,70,6,0.4805588612980862,0.7690631808278867,0.7851941747572816,0.9486803519061584,0.8592297476759628,0.28640169025666157
kNN,False,MAR,70,7,0.5090965190008151,0.7408207343412527,0.8015665796344648,0.8746438746438746,0.8365122615803815,0.22209294139843413
kNN,False,MAR,70,8,0.4731945091379029,0.7760869565217391,0.7915151515151515,0.950509461426492,0.8637566137566137,0.3034185777467493
kNN,False,MAR,70,9,0.496742636335202,0.7532467532467533,0.7609699769053118,0.9691176470588235,0.8525226390685641,0.2194768460912783
kNN,False,MAR,70,10,0.5064242463008454,0.7435344827586207,0.7685851318944844,0.934402332361516,0.843421052631579,0.19919025502636922
kNN,False,MAR,80,1,0.5069298406388453,0.7430221366698749,0.7544224765868887,0.958994708994709,0.8444962143273151,0.21130353802729993
kNN,False,MAR,80,2,0.486558016417243,0.7632612966601179,0.7797552836484983,0.9422043010752689,0.8533171028606208,0.30310591193110303
kNN,False,MAR,80,3,0.5155800469472481,0.7341772151898734,0.7886836027713626,0.8835705045278137,0.8334350213544844,0.19354569955777814
kNN,False,MAR,80,4,0.5146603150848379,0.7351247600767754,0.7574152542372882,0.9383202099737533,0.8382180539273154,0.18294114077806856
kNN,False,MAR,80,5,0.5042675027063654,0.7457142857142857,0.7560975609756098,0.9649805447470817,0.847863247863248,0.1906680944974539
kNN,False,MAR,80,6,0.508679529579508,0.7412451361867705,0.7605633802816901,0.9397590361445783,0.8407185628742515,0.2255846760221185
kNN,False,MAR,80,7,0.5100153006885344,0.7398843930635838,0.7610993657505285,0.9424083769633508,0.8421052631578947,0.18237110967513376
kNN,False,MAR,80,8,0.5024888157760727,0.7475049900199601,0.765934065934066,0.9457259158751696,0.8463873709775349,0.2168126409113237
kNN,False,MAR,80,9,0.495424897778106,0.7545541706615532,0.7592975206611571,0.9696569920844327,0.8516801853997683,0.2623949257092662
kNN,False,MAR,80,10,0.5038314736557788,0.7461538461538462,0.7664155005382132,0.9380764163372859,0.8436018957345972,0.23849505939928664
kNN,False,MCAR,10,1,0.5355041604715625,0.7132352941176471,0.7870370370370371,0.8415841584158416,0.8133971291866029,0.19941691493526045
kNN,False,MCAR,10,2,0.47304991679126607,0.7762237762237763,0.7857142857142857,0.9519230769230769,0.8608695652173911,0.3572478837168501
kNN,False,MCAR,10,3,0.5590169943749475,0.6875,0.7155963302752294,0.896551724137931,0.7959183673469388,0.18433004187640417
kNN,False,MCAR,10,4,0.45676371739136623,0.7913669064748201,0.8108108108108109,0.9183673469387755,0.861244019138756,0.46182206955892613
kNN,False,MCAR,10,5,0.47316022340738384,0.7761194029850746,0.8018018018018018,0.9175257731958762,0.8557692307692306,0.3828875979335785
kNN,False,MCAR,10,6,0.46520738434354325,0.7835820895522388,0.8125,0.9191919191919192,0.8625592417061612,0.3785150532625787
kNN,False,MCAR,10,7,0.4979959839195493,0.752,0.7941176470588235,0.8901098901098901,0.8393782383419689,0.3128984530687595
kNN,False,MCAR,10,8,0.5228129047119374,0.7266666666666667,0.7559055118110236,0.9056603773584906,0.8240343347639485,0.25413108403645934
kNN,False,MCAR,10,9,0.5039526306789697,0.746031746031746,0.75,0.9285714285714286,0.8297872340425532,0.3843530573929037
kNN,False,MCAR,10,10,0.5751756841776023,0.6691729323308271,0.7171717171717171,0.8160919540229885,0.7634408602150538,0.22614265904177094
kNN,False,MCAR,20,1,0.5078883046845396,0.7420494699646644,0.7836734693877551,0.9056603773584906,0.8402625820568929,0.20240203206813867
kNN,False,MCAR,20,2,0.4798338773244118,0.7697594501718213,0.7911646586345381,0.9292452830188679,0.8546637744034706,0.3429686215072628
kNN,False,MCAR,20,3,0.5212466913156832,0.7283018867924528,0.7568807339449541,0.8967391304347826,0.8208955223880597,0.292374414325263
kNN,False,MCAR,20,4,0.4685212856658182,0.7804878048780488,0.799163179916318,0.9271844660194175,0.8584269662921348,0.40352638711248706
kNN,False,MCAR,20,5,0.48832523840319625,0.7615384615384615,0.7757847533632287,0.9351351351351351,0.8480392156862745,0.34814205427984757
kNN,False,MCAR,20,6,0.46573787123862104,0.7830882352941176,0.8197424892703863,0.9182692307692307,0.8662131519274376,0.3171352796825903
kNN,False,MCAR,20,7,0.4496730838653134,0.7977941176470589,0.8251121076233184,0.92,0.8699763593380615,0.4343155524326014
kNN,False,MCAR,20,8,0.5470793129409001,0.7007042253521126,0.7542372881355932,0.8682926829268293,0.8072562358276643,0.16035877300890203
kNN,False,MCAR,20,9,0.5260036519808899,0.7233201581027668,0.7385321100917431,0.9252873563218391,0.8214285714285715,0.2735033625391202
kNN,False,MCAR,20,10,0.4962546289118298,0.753731343283582,0.7533039647577092,0.9447513812154696,0.8382352941176471,0.39162119168424747
kNN,False,MCAR,30,1,0.4881897564771698,0.7616707616707616,0.7883008356545961,0.930921052631579,0.8536953242835597,0.2602394054433425
kNN,False,MCAR,30,2,0.4958847036804647,0.7540983606557377,0.7777777777777778,0.9258064516129032,0.845360824742268,0.2928437607341565
kNN,False,MCAR,30,3,0.5127246804456992,0.7371134020618557,0.7685185185185185,0.9021739130434783,0.8300000000000001,0.2839108722508133
kNN,False,MCAR,30,4,0.4919442371042589,0.7579908675799086,0.7730870712401056,0.9361022364217252,0.8468208092485549,0.3281801004007985
kNN,False,MCAR,30,5,0.5284900620029768,0.7206982543640897,0.7589285714285714,0.8916083916083916,0.819935691318328,0.22980101910403022
kNN,False,MCAR,30,6,0.4756862119746312,0.7737226277372263,0.7988826815642458,0.9315960912052117,0.8601503759398496,0.31040453171568994
kNN,False,MCAR,30,7,0.48699467572133587,0.7628361858190709,0.8035190615835777,0.9013157894736842,0.8496124031007751,0.30883007721024974
kNN,False,MCAR,30,8,0.5290598323631229,0.7200956937799043,0.7493036211699164,0.9087837837837838,0.8213740458015267,0.22338237445765494
kNN,False,MCAR,30,9,0.5200078492343227,0.7295918367346939,0.7529411764705882,0.920863309352518,0.8284789644012944,0.24637779343021168
kNN,False,MCAR,30,10,0.4933289916231395,0.7566265060240964,0.7833827893175074,0.9041095890410958,0.8394276629570747,0.36307995451688546
kNN,False,MCAR,40,1,0.472455591261534,0.7767857142857143,0.8053830227743272,0.9261904761904762,0.8615725359911407,0.32033487447822223
kNN,False,MCAR,40,2,0.5277130021690084,0.7215189873417721,0.7521008403361344,0.9086294416243654,0.8229885057471263,0.21766509785440372
kNN,False,MCAR,40,3,0.501808324166607,0.7481884057971014,0.7868131868131868,0.895,0.8374269005847953,0.301457744348559
kNN,False,MCAR,40,4,0.5151483823982387,0.7346221441124781,0.7550200803212851,0.928395061728395,0.8327796234772978,0.2528625973623409
kNN,False,MCAR,40,5,0.5009285059065213,0.7490706319702602,0.7697228144989339,0.9304123711340206,0.8424737456242707,0.28217711964922687
kNN,False,MCAR,40,6,0.5147550648313332,0.73502722323049,0.773109243697479,0.9064039408866995,0.8344671201814058,0.2074869160408223
kNN,False,MCAR,40,7,0.5087042726069604,0.7412199630314233,0.7876106194690266,0.89,0.8356807511737089,0.24764581384838902
kNN,False,MCAR,40,8,0.5130829497708154,0.7367458866544789,0.7669491525423728,0.9141414141414141,0.8341013824884792,0.24130344675517332
kNN,False,MCAR,40,9,0.5101956737058487,0.7397003745318352,0.750524109014675,0.9470899470899471,0.8374269005847953,0.27137190555542234
kNN,False,MCAR,40,10,0.48109122134048904,0.7685512367491166,0.7827868852459017,0.9385749385749386,0.8536312849162011,0.354536517286421
kNN,False,MCAR,50,1,0.5101515430617262,0.7397454031117398,0.773095623987034,0.9155470249520153,0.8383128295254832,0.21514084425579735
kNN,False,MCAR,50,2,0.5146658647908878,0.7351190476190477,0.765625,0.9111570247933884,0.8320754716981132,0.24767025944113794
kNN,False,MCAR,50,3,0.5373581667678433,0.7112462006079028,0.7522603978300181,0.8869936034115139,0.8140900195694717,0.20031452924571333
kNN,False,MCAR,50,4,0.5330017908890261,0.7159090909090909,0.7451298701298701,0.9143426294820717,0.8211091234347049,0.1875342187829336
kNN,False,MCAR,50,5,0.5062571444397563,0.7437037037037038,0.7721739130434783,0.9135802469135802,0.8369462770970783,0.2786391062876764
kNN,False,MCAR,50,6,0.512170714293301,0.7376811594202899,0.7586206896551724,0.9314516129032258,0.8361990950226244,0.2426272095899855
kNN,False,MCAR,50,7,0.5129146082427729,0.7369186046511628,0.7724957555178268,0.9063745019920318,0.8340971585701191,0.23529688432038923
kNN,False,MCAR,50,8,0.5297640287380375,0.7193500738552437,0.7534246575342466,0.9053497942386831,0.822429906542056,0.19796072350574423
kNN,False,MCAR,50,9,0.5125161568769396,0.7373271889400922,0.7769652650822669,0.8966244725738397,0.832517140058766,0.25181884440998964
kNN,False,MCAR,50,10,0.5195733428840474,0.7300435413642961,0.7508196721311475,0.9308943089430894,0.8312159709618875,0.2259484781327446
kNN,False,MCAR,60,1,0.5310850045437944,0.717948717948718,0.7844036697247706,0.8507462686567164,0.8162291169451075,0.21749574140341332
kNN,False,MCAR,60,2,0.5356832289134413,0.7130434782608696,0.7651515151515151,0.8691910499139415,0.8138597904915391,0.20667379524560725
kNN,False,MCAR,60,3,0.5397311085370602,0.7086903304773562,0.755223880597015,0.8724137931034482,0.8096,0.21315840635712477
kNN,False,MCAR,60,4,0.5489413206450605,0.6986634264884569,0.7385057471264368,0.8862068965517241,0.8056426332288401,0.1732917011564023
kNN,False,MCAR,60,5,0.5621297427780673,0.684010152284264,0.7654723127035831,0.8173913043478261,0.7905803195962995,0.15132634202269699
kNN,False,MCAR,60,6,0.5361476699521578,0.7125456760048721,0.7543604651162791,0.8856655290102389,0.8147566718995289,0.20427735012880213
kNN,False,MCAR,60,7,0.5261986728064677,0.723114956736712,0.7725903614457831,0.8754266211604096,0.8208000000000001,0.23101938038650455
kNN,False,MCAR,60,8,0.5179401169397061,0.7317380352644837,0.7586705202312138,0.9194395796847635,0.831353919239905,0.2290847661103605
kNN,False,MCAR,60,9,0.5246451422175995,0.7247474747474747,0.7796875,0.8663194444444444,0.8207236842105263,0.2414954564994307
kNN,False,MCAR,60,10,0.5183740507024998,0.7312883435582822,0.7607449856733525,0.9108061749571184,0.8290398126463701,0.24577760472595583
kNN,False,MCAR,70,1,0.5392332817889129,0.7092274678111588,0.7841530054644809,0.8355167394468704,0.8090204369274137,0.20438854809566287
kNN,False,MCAR,70,2,0.5132133846092447,0.7366120218579235,0.7548780487804878,0.9393019726858877,0.8370520622041919,0.22684302983660182
kNN,False,MCAR,70,3,0.5214068672161786,0.7281348788198103,0.7712082262210797,0.8823529411764706,0.8230452674897119,0.2587216114152081
kNN,False,MCAR,70,4,0.5278769254003595,0.7213459516298633,0.7390804597701149,0.9441997063142438,0.8291424887169568,0.16711730911683884
kNN,False,MCAR,70,5,0.545568088889518,0.702355460385439,0.7649402390438247,0.8508124076809453,0.8055944055944056,0.1831460834830397
kNN,False,MCAR,70,6,0.5445117927601157,0.7035069075451648,0.7378640776699029,0.9061102831594635,0.8133779264214047,0.14546016601845185
kNN,False,MCAR,70,7,0.5204381852427064,0.7291440953412784,0.757725587144623,0.9190404797601199,0.8306233062330625,0.2087494768032306
kNN,False,MCAR,70,8,0.5333778947515783,0.7155080213903743,0.7527675276752768,0.9039881831610044,0.8214765100671141,0.16576982035689442
kNN,False,MCAR,70,9,0.5191519205180118,0.7304812834224599,0.767879548306148,0.9013254786450663,0.8292682926829268,0.2246135378298608
kNN,False,MCAR,70,10,0.5330821080353638,0.7158234660925726,0.743030303030303,0.9218045112781955,0.8228187919463088,0.16989918134785
kNN,False,MCAR,80,1,0.5369169145751508,0.7117202268431002,0.7905824039653035,0.8242894056847545,0.8070841239721696,0.23878475921526943
kNN,False,MCAR,80,2,0.5333455521571968,0.7155425219941349,0.7439293598233996,0.9195088676671214,0.8224527150701648,0.16923652066431527
kNN,False,MCAR,80,3,0.5380741673076394,0.7104761904761905,0.7696897374701671,0.8531746031746031,0.8092848180677541,0.22002676687042896
kNN,False,MCAR,80,4,0.5209237010805112,0.7286384976525822,0.7476439790575916,0.937007874015748,0.8316831683168316,0.20996694259939894
kNN,False,MCAR,80,5,0.5409149913909331,0.7074109720885466,0.7659574468085106,0.8594164456233422,0.8099999999999999,0.18892267213429229
kNN,False,MCAR,80,6,0.5362778990061086,0.7124060150375939,0.75,0.8928571428571429,0.8152173913043479,0.20389771793513883
kNN,False,MCAR,80,7,0.5270462766947299,0.7222222222222222,0.7505446623093682,0.9186666666666666,0.8261390887290169,0.19295914023403102
kNN,False,MCAR,80,8,0.5042675027063654,0.7457142857142857,0.7693965517241379,0.9308996088657105,0.8424778761061947,0.24191864132396423
kNN,False,MCAR,80,9,0.5314940034527339,0.7175141242937854,0.7757009345794392,0.8601036269430051,0.8157248157248156,0.22314048197211017
kNN,False,MCAR,80,10,0.5295453247367692,0.7195817490494296,0.7564245810055866,0.8978779840848806,0.8211036992116435,0.21033639802232548
kNN,False,MNAR,10,1,0.3872983346207417,0.85,0.8990825688073395,0.9333333333333333,0.9158878504672897,0.22922431478519162
kNN,False,MNAR,10,2,0.4584156711285423,0.7898550724637681,0.9166666666666666,0.8319327731092437,0.8722466960352422,0.2992693446474797
kNN,False,MNAR,10,3,0.4623207306786785,0.7862595419847328,0.8648648648648649,0.8807339449541285,0.8727272727272727,0.20673656804178753
kNN,False,MNAR,10,4,0.450563556889583,0.7969924812030075,0.8761061946902655,0.8839285714285714,0.88,0.221639938948
kNN,False,MNAR,10,5,0.47493569014597764,0.7744360902255639,0.8290598290598291,0.9065420560747663,0.8660714285714286,0.1673909128996291
kNN,False,MNAR,10,6,0.3481553119113957,0.8787878787878788,0.9401709401709402,0.9243697478991597,0.9322033898305084,0.36231858691499624
kNN,False,MNAR,10,7,0.4629100498862757,0.7857142857142857,0.84,0.9130434782608695,0.8749999999999999,0.13997929453512303
kNN,False,MNAR,10,8,0.43563863682851894,0.8102189781021898,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2388888888888889
kNN,False,MNAR,10,9,0.39528470752104744,0.84375,0.9057971014492754,0.9124087591240876,0.9090909090909091,0.35370584515875825
kNN,False,MNAR,10,10,0.4324255657551935,0.8130081300813008,0.8878504672897196,0.8962264150943396,0.892018779342723,0.1952831836032219
kNN,False,MNAR,20,1,0.4251696493980147,0.8192307692307692,0.8986175115207373,0.8863636363636364,0.8924485125858123,0.32665272105918314
kNN,False,MNAR,20,2,0.419832100732847,0.8237410071942446,0.9082969432314411,0.8813559322033898,0.8946236559139785,0.35842258851629516
kNN,False,MNAR,20,3,0.4236592728681617,0.8205128205128205,0.8717948717948718,0.9147982062780269,0.8927789934354486,0.34796010286217655
kNN,False,MNAR,20,4,0.438043284184552,0.8081180811808119,0.8826086956521739,0.8903508771929824,0.8864628820960699,0.2675976458989165
kNN,False,MNAR,20,5,0.4375949744936837,0.8085106382978723,0.8612244897959184,0.9134199134199135,0.8865546218487396,0.28130020558189767
kNN,False,MNAR,20,6,0.44638771557909857,0.8007380073800738,0.9196428571428571,0.8512396694214877,0.8841201716738197,0.18823435802865093
kNN,False,MNAR,20,7,0.4472135954999579,0.8,0.8632478632478633,0.9017857142857143,0.8820960698689956,0.22797772122734997
kNN,False,MNAR,20,8,0.4290868483951751,0.8158844765342961,0.8755186721991701,0.9094827586206896,0.8921775898520086,0.26635934770468334
kNN,False,MNAR,20,9,0.4425791326529006,0.8041237113402062,0.9121338912133892,0.8582677165354331,0.8843813387423936,0.2527914333376938
kNN,False,MNAR,20,10,0.450563556889583,0.7969924812030075,0.8733031674208145,0.8812785388127854,0.8772727272727272,0.2904866685932717
kNN,False,MNAR,30,1,0.4650644979756611,0.7837150127226463,0.88,0.8614457831325302,0.8706240487062407,0.21261277451764837
kNN,False,MNAR,30,2,0.4472135954999579,0.8,0.8770949720670391,0.8820224719101124,0.8795518207282913,0.2905775012934708
kNN,False,MNAR,30,3,0.4008918628686366,0.8392857142857143,0.8776119402985074,0.930379746835443,0.9032258064516129,0.4383922945532717
kNN,False,MNAR,30,4,0.4383129322766843,0.8078817733990148,0.880466472303207,0.8908554572271387,0.8856304985337243,0.2859512728267918
kNN,False,MNAR,30,5,0.41269395646551815,0.829683698296837,0.8770949720670391,0.9235294117647059,0.8997134670487106,0.34268320860167223
kNN,False,MNAR,30,6,0.46883553969918296,0.7801932367149759,0.8955223880597015,0.8426966292134831,0.8683068017366136,0.21132554807291076
kNN,False,MNAR,30,7,0.4357446703305951,0.810126582278481,0.8742690058479532,0.9033232628398792,0.8885586924219911,0.25021130127001767
kNN,False,MNAR,30,8,0.4033353763771789,0.8373205741626795,0.873972602739726,0.9354838709677419,0.9036827195467422,0.39387580226003405
kNN,False,MNAR,30,9,0.42954656391301294,0.8154897494305239,0.8789473684210526,0.9051490514905149,0.8918558077436582,0.26619931103062605
kNN,False,MNAR,30,10,0.43925069888457574,0.8070588235294117,0.8806818181818182,0.8857142857142857,0.8831908831908831,0.3292067255347954
kNN,False,MNAR,40,1,0.41702882811414954,0.8260869565217391,0.8853503184713376,0.9084967320261438,0.8967741935483872,0.34679443739826665
kNN,False,MNAR,40,2,0.4496072625289582,0.7978533094812165,0.8514644351464435,0.9064587973273942,0.878101402373247,0.2947885681019388
kNN,False,MNAR,40,3,0.4779864033186187,0.7715289982425307,0.85,0.8650442477876106,0.8574561403508771,0.2827334762584471
kNN,False,MNAR,40,4,0.43563863682851894,0.8102189781021898,0.9013452914798207,0.8701298701298701,0.8854625550660794,0.3350381302735695
kNN,False,MNAR,40,5,0.4207427742804716,0.8229755178907722,0.8898876404494382,0.8979591836734694,0.8939051918735892,0.3600135477128282
kNN,False,MNAR,40,6,0.48420890050167853,0.7655417406749556,0.8612334801762115,0.85,0.8555798687089715,0.23322259566488404
kNN,False,MNAR,40,7,0.5,0.75,0.8897058823529411,0.8048780487804879,0.8451688009313154,0.2118611461456285
kNN,False,MNAR,40,8,0.45691567036441355,0.7912280701754386,0.8694736842105263,0.8787234042553191,0.874074074074074,0.2640438390422511
kNN,False,MNAR,40,9,0.4867167594027302,0.7631067961165049,0.8684863523573201,0.8353221957040573,0.8515815085158152,0.2673830882058716
kNN,False,MNAR,40,10,0.4677642769637489,0.7811965811965812,0.8683651804670913,0.8610526315789474,0.8646934460887951,0.2933897843055224
kNN,False,MNAR,50,1,0.43921270634903053,0.8070921985815603,0.8401976935749588,0.9289617486338798,0.8823529411764706,0.3685661703200352
kNN,False,MNAR,50,2,0.4374132414510465,0.8086696562032885,0.8375634517766497,0.9392789373814042,0.885509838998211,0.33537571496889607
kNN,False,MNAR,50,3,0.47345858071902913,0.7758369723435226,0.8666666666666667,0.850909090909091,0.8587155963302752,0.31699501823028325
kNN,False,MNAR,50,4,0.4199819515766669,0.8236151603498543,0.8531810766721044,0.944043321299639,0.8963153384747214,0.33521581956050717
kNN,False,MNAR,50,5,0.4578789053953383,0.7903469079939668,0.8878326996197718,0.8537477148080439,0.8704566635601119,0.3238534069094634
kNN,False,MNAR,50,6,0.4631336239393426,0.7855072463768116,0.8282828282828283,0.9144981412639405,0.8692579505300352,0.291531751107688
kNN,False,MNAR,50,7,0.5003769318288821,0.7496229260935143,0.8618677042801557,0.8234200743494424,0.8422053231939164,0.23934616740249817
kNN,False,MNAR,50,8,0.4449941594899848,0.801980198019802,0.8624161073825504,0.8986013986013986,0.8801369863013699,0.31460287595097575
kNN,False,MNAR,50,9,0.4410067835699024,0.8055130168453293,0.855098389982111,0.9122137404580153,0.8827331486611266,0.32246149242245037
kNN,False,MNAR,50,10,0.46257302031856284,0.7860262008733624,0.8358458961474037,0.9105839416058394,0.8716157205240175,0.24473858903767093
kNN,False,MNAR,60,1,0.4677484665241813,0.7812113720642769,0.83,0.9092331768388107,0.8678117998506347,0.2496566679518274
kNN,False,MNAR,60,2,0.46915006252848723,0.7798982188295165,0.8289085545722714,0.9079159935379645,0.8666152659984581,0.25344183773763346
kNN,False,MNAR,60,3,0.47329684236227376,0.775990099009901,0.8424242424242424,0.8783570300157978,0.860015467904099,0.30251397114422923
kNN,False,MNAR,60,4,0.45195204571842873,0.7957393483709273,0.8434782608695652,0.9136577708006279,0.877166541070083,0.2848950519348949
kNN,False,MNAR,60,5,0.45394742869100013,0.7939317319848294,0.8545454545454545,0.8938193343898574,0.8737412858249419,0.31750270225928295
kNN,False,MNAR,60,6,0.4693806956555631,0.7796817625458996,0.8117154811715481,0.9282296650717703,0.8660714285714285,0.2806183738430247
kNN,False,MNAR,60,7,0.47385638889922493,0.7754601226993865,0.8347826086956521,0.8930232558139535,0.8629213483146067,0.2508002299996356
kNN,False,MNAR,60,8,0.4716957809490585,0.7775030902348579,0.8355359765051396,0.8932496075353218,0.8634294385432474,0.27141043358807043
kNN,False,MNAR,60,9,0.4657229393557059,0.7831021437578815,0.8622848200312989,0.8677165354330708,0.8649921507064364,0.3137776868520317
kNN,False,MNAR,60,10,0.46300733055350207,0.78562421185372,0.8584758942457231,0.8748019017432647,0.8665620094191523,0.3223052565929807
kNN,False,MNAR,70,1,0.4726565934366609,0.776595744680851,0.8224181360201511,0.9044321329639889,0.8614775725593669,0.3002124878641343
kNN,False,MNAR,70,2,0.4994478187161388,0.7505518763796909,0.8113456464379947,0.8810888252148997,0.8447802197802197,0.22022884575930224
kNN,False,MNAR,70,3,0.5095651600732873,0.740343347639485,0.8313090418353576,0.8403819918144612,0.835820895522388,0.21546791592594958
kNN,False,MNAR,70,4,0.45702785349960773,0.7911255411255411,0.8185140073081608,0.9385474860335196,0.874430709173715,0.2948795438795806
kNN,False,MNAR,70,5,0.5005420055791929,0.7494577006507592,0.8346994535519126,0.8474341192787794,0.8410185822436337,0.2505450709247161
kNN,False,MNAR,70,6,0.4801244427432127,0.7694805194805194,0.8046971569839307,0.9220963172804533,0.8594059405940594,0.25379964693642804
kNN,False,MNAR,70,7,0.5193141273747965,0.7303128371089536,0.8488372093023255,0.8,0.8236953455571226,0.254448524650722
kNN,False,MNAR,70,8,0.47295265146345866,0.7763157894736842,0.8385345997286295,0.8790896159317212,0.8583333333333333,0.330563992236285
kNN,False,MNAR,70,9,0.45534976943773436,0.7926565874730022,0.835234474017744,0.9140083217753121,0.8728476821192053,0.32725755441380927
kNN,False,MNAR,70,10,0.47012595993150263,0.7789815817984832,0.8337662337662337,0.8941504178272981,0.8629032258064516,0.30152679228694956
kNN,False,MNAR,80,1,0.5163977794943222,0.7333333333333333,0.7969303423848878,0.8664955070603337,0.8302583025830258,0.21779940120596422
kNN,False,MNAR,80,2,0.5228253087809976,0.7266536964980544,0.7907801418439716,0.8654592496765847,0.8264360716491662,0.1938660610104238
kNN,False,MNAR,80,3,0.5573864114332941,0.6893203883495146,0.8295774647887324,0.7474619289340102,0.7863818424566089,0.2267122682630299
kNN,False,MNAR,80,4,0.5352928745448248,0.7134615384615385,0.7871345029239766,0.85297845373891,0.818734793187348,0.14308864468426807
kNN,False,MNAR,80,5,0.5399127628661796,0.7084942084942085,0.8163001293661061,0.797724399494311,0.8069053708439897,0.21297281166706314
kNN,False,MNAR,80,6,0.5062713497835429,0.7436893203883496,0.7888762769580022,0.8990944372574385,0.8403869407496977,0.21572642750939072
kNN,False,MNAR,80,7,0.4973255339432414,0.7526673132880698,0.8002283105022832,0.8975672215108835,0.8461074230537116,0.23691497427549332
kNN,False,MNAR,80,8,0.5222329678670935,0.7272727272727273,0.825065274151436,0.8165374677002584,0.8207792207792208,0.2506547755452273
kNN,False,MNAR,80,9,0.49346060493587185,0.7564966313763234,0.7864923747276689,0.926829268292683,0.8509133765468475,0.23358507454860805
kNN,False,MNAR,80,10,0.5208960492761354,0.7286673058485139,0.7887981330221704,0.8688946015424165,0.8269113149847095,0.21139200016185425
pmm,False,MAR,10,1,0.4879500364742666,0.7619047619047619,0.8446601941747572,0.8613861386138614,0.8529411764705882,0.22855913633752475
pmm,False,MAR,10,2,0.5215925838520058,0.7279411764705882,0.8461538461538461,0.8073394495412844,0.8262910798122065,0.20194369037928958
pmm,False,MAR,10,3,0.5262348115842176,0.7230769230769231,0.83,0.8137254901960784,0.8217821782178217,0.20156368183231865
pmm,False,MAR,10,4,0.5456280085040742,0.7022900763358778,0.8144329896907216,0.79,0.802030456852792,0.20297311845915647
pmm,False,MAR,10,5,0.5397578926492556,0.7086614173228346,0.78,0.8387096774193549,0.8082901554404146,0.20740050489001147
pmm,False,MAR,10,6,0.46589082794780523,0.7829457364341085,0.9183673469387755,0.8181818181818182,0.8653846153846154,0.32939049627906286
pmm,False,MAR,10,7,0.5431059093556048,0.7050359712230215,0.7787610619469026,0.8461538461538461,0.8110599078341013,0.14677924512485577
pmm,False,MAR,10,8,0.5438516782058541,0.704225352112676,0.8469387755102041,0.7545454545454545,0.7980769230769231,0.2582184517962167
pmm,False,MAR,10,9,0.48545729967620965,0.7643312101910829,0.8484848484848485,0.8682170542635659,0.8582375478927203,0.16104377818853488
pmm,False,MAR,10,10,0.48507125007266594,0.7647058823529411,0.8602150537634409,0.8421052631578947,0.8510638297872339,0.2917393424259821
pmm,False,MAR,20,1,0.5386985042037639,0.7098039215686275,0.8217821782178217,0.8137254901960784,0.8177339901477833,0.10631121109077242
